Time,Load R1,Load R2,Load R3,Load R4,Load R5,Load R6,Load R7,Load R8,Load R9,Load R10,Load R11,Load R12,Load R13,Load R14,Load R15,Load R16,Load R17,Load R18
04/01/2022 17:30,0.003109084,0.002864754,0.003207704,0.003065533,0.003118828,0.003096138,0.002924138,0.003231555,0.003042623,0.003018882,0.003190546,0.003042458,0.003046498,0.002958949,0.003184073,0.003213126,0.003146493,0.00307505
04/01/2022 17:45,0.003116036,0.002867712,0.003219093,0.003073815,0.003130513,0.003107527,0.002931385,0.003242204,0.003052385,0.003028496,0.003198681,0.003053551,0.003058331,0.00296871,0.003194426,0.003222444,0.00315167,0.003081558
04/01/2022 18:00,0.003190832,0.002906778,0.003333588,0.003160521,0.003247654,0.003222022,0.003008827,0.003350083,0.003152323,0.003127111,0.003284063,0.003165399,0.003176796,0.003068649,0.003299658,0.003318413,0.003210586,0.003152383
04/01/2022 18:15,0.003217875,0.002929546,0.003365382,0.00318899,0.003279765,0.003253817,0.003036187,0.003381086,0.003182376,0.003157005,0.003312374,0.003196877,0.003209065,0.003098701,0.003330344,0.00334799,0.003235729,0.003178952
04/01/2022 18:30,0.003252677,0.002966874,0.003397377,0.003222949,0.003311572,0.003285811,0.003070802,0.003413548,0.003215399,0.003190122,0.003346426,0.003229058,0.003240779,0.003131725,0.003362993,0.003381294,0.003271653,0.003214034
04/01/2022 18:45,0.003321988,0.003041407,0.003460886,0.003290519,0.003374695,0.00334932,0.003139726,0.003478024,0.003281036,0.003255952,0.00341419,0.003292955,0.003303708,0.003197361,0.003427857,0.003447511,0.003343285,0.003283925
04/01/2022 19:00,0.001565138,0.001059266,0.003868724,0.001541911,0.002312765,0.001957064,0.001787228,0.00380169,0.001665701,0.00203257,0.001621003,0.001786362,0.003908944,0.001809589,0.001914605,0.002046868,0.001589256,0.003426299
04/01/2022 19:15,0.000760878,0.000184634,0.003904017,0.000677234,0.001656647,0.001156607,0.001068894,0.0038356,0.000799296,0.001332141,0.00079649,0.000922446,0.003945067,0.001006091,0.001134679,0.001363858,0.000862557,0.003452467
04/01/2022 19:30,-0.000566169,-0.001241948,0.003943696,-0.000755015,0.000554373,-0.000182575,-0.000117616,0.003876067,-0.00064194,0.000165352,-0.000568882,-0.000520207,0.003984274,-0.00033136,-0.000166335,0.000227037,-0.000329163,0.003497341
04/01/2022 19:45,-0.001951822,-0.002716973,0.003995307,-0.002258274,-0.000611596,-0.001599653,-0.001354811,0.003931598,-0.002160938,-0.001060703,-0.002000291,-0.002046263,0.004033531,-0.001739812,-0.001538443,-0.000965865,-0.001563274,0.003574832
04/01/2022 20:00,-0.003554402,-0.004404229,0.004067368,-0.004006748,-0.001979428,-0.003262576,-0.002783562,0.004012162,-0.003935744,-0.002488678,-0.003663114,-0.003836374,0.004100492,-0.003384028,-0.003142822,-0.002353128,-0.002977546,0.00370301
04/01/2022 20:15,-0.004687469,-0.005844357,0.00487886,-0.005214096,-0.002612239,-0.004211122,-0.003723908,0.004791323,-0.005087894,-0.003297179,-0.004791765,-0.004930328,0.004931382,-0.004403702,-0.004089318,-0.00313671,-0.004017881,0.00430112
04/01/2022 20:30,-0.006185324,-0.007477603,0.005130973,-0.006917452,-0.003950615,-0.005870505,-0.005137605,0.005079905,-0.006861344,-0.004709289,-0.006335999,-0.006747325,0.005085718,-0.006080846,-0.00561963,-0.004398935,-0.005259054,0.004644054
04/01/2022 20:45,-0.007874004,-0.009277462,0.005396065,-0.008840317,-0.005480055,-0.007760111,-0.006713306,0.005387088,-0.008867701,-0.006303113,-0.008090678,-0.008808775,0.005254557,-0.007969523,-0.007367474,-0.005841471,-0.006653003,0.005046742
04/01/2022 21:00,-0.009279541,-0.010622528,0.005315722,-0.010523108,-0.007029767,-0.009585825,-0.008108713,0.005390902,-0.010709907,-0.007817797,-0.009589496,-0.010771671,0.005017955,-0.009746649,-0.008991339,-0.007153699,-0.00770971,0.005312982
04/01/2022 21:15,-0.010913417,-0.012113158,0.005391906,-0.012354303,-0.008570757,-0.011443617,-0.009482776,0.005494146,-0.012615556,-0.009313481,-0.011366629,-0.012742759,0.00513537,-0.01147071,-0.010779422,-0.008668288,-0.009079498,0.005681246
04/01/2022 21:30,-0.012896715,-0.013774205,0.005282151,-0.014499465,-0.010393927,-0.013602629,-0.011007917,0.005382881,-0.014802457,-0.011025661,-0.013565539,-0.014983772,0.005221713,-0.013381022,-0.012953951,-0.010579244,-0.010827402,0.005946972
04/01/2022 21:45,-0.014247017,-0.015084487,0.005567085,-0.01608992,-0.011725728,-0.015248893,-0.012236685,0.005721732,-0.016503764,-0.012346726,-0.015018461,-0.016769727,0.005431697,-0.014963671,-0.01445787,-0.011784344,-0.011870297,0.006503636
04/01/2022 22:00,-0.015752066,-0.016621393,0.006050838,-0.017811854,-0.013049586,-0.016935152,-0.013548077,0.006235605,-0.018295435,-0.013705037,-0.016619557,-0.018611958,0.005884826,-0.016599875,-0.016039224,-0.013068361,-0.013095676,0.00716139
04/01/2022 22:15,-0.016837219,-0.017517208,0.006148393,-0.019059507,-0.014141142,-0.018253662,-0.014430219,0.006362601,-0.019619118,-0.014722104,-0.017835921,-0.020004692,0.006019868,-0.017782404,-0.017297801,-0.014111645,-0.01396163,0.007562167
04/01/2022 22:30,-0.018088449,-0.01868337,0.006294796,-0.020503476,-0.005366321,-0.019065145,-0.015529566,0.006547588,-0.021149061,-0.015918502,-0.019192917,-0.021604087,0.00614312,-0.019189061,-0.018691295,-0.015257385,-0.014961747,0.007963226
04/01/2022 22:45,-0.017759806,-0.018183217,0.006415588,-0.020244502,-0.007949798,-0.019635569,-0.015233932,0.006707051,-0.020964949,-0.015729507,-0.018914185,-0.021485306,0.00622602,-0.019013316,-0.018522066,-0.015034452,-0.014542277,0.008310238
04/01/2022 23:00,-0.017358577,-0.017791327,0.006671621,-0.019952655,-0.011494276,-0.019479945,-0.015014752,0.007023542,-0.020771706,-0.015549833,-0.018502028,-0.021362397,0.006313573,-0.01889538,-0.018232712,-0.01466436,-0.014013799,0.008704231
04/01/2022 23:15,-0.017476266,-0.017626672,0.006240216,-0.020164459,-0.0073907,-0.01991135,-0.015153355,0.006644423,-0.021088082,-0.015855751,-0.018703374,-0.021772888,0.005850796,-0.019211756,-0.018590917,-0.014949365,-0.014006002,0.008617913
04/01/2022 23:30,-0.017344948,-0.017409136,0.006275736,-0.02006188,-0.008663382,-0.01987583,-0.015028424,0.00669591,-0.021017435,-0.015781912,-0.018597602,-0.021730981,0.005876737,-0.01914111,-0.018533043,-0.014869139,-0.013836365,0.008758811
04/01/2022 23:45,-0.017216759,-0.017207409,0.006322216,-0.019958204,-0.009993,-0.01982935,-0.014905682,0.006756008,-0.020940996,-0.015702749,-0.018491203,-0.021679054,0.005915045,-0.01906467,-0.018467498,-0.014784528,-0.013675493,0.008895171
05/01/2022 00:00,-0.017202096,-0.017036297,0.006163047,-0.01999569,-0.008924672,-0.019988518,-0.014902608,0.006625811,-0.021036426,-0.015792384,-0.018522894,-0.021826634,0.005738494,-0.0191601,-0.018586106,-0.014862575,-0.013591296,0.008927217
05/01/2022 00:15,-0.017034766,-0.016753574,0.006202162,-0.019866825,-0.010500648,-0.019949404,-0.014743826,0.006686295,-0.020950299,-0.015701984,-0.018389755,-0.021778971,0.005764787,-0.019073973,-0.018517074,-0.014763627,-0.013372681,0.009107369
05/01/2022 00:30,-0.016667082,-0.016453794,0.006469365,-0.019603723,-0.013683043,-0.01979575,-0.014577766,0.007011249,-0.020777465,-0.015546618,-0.017992722,-0.021666562,0.005847833,-0.018986302,-0.018227057,-0.014397174,-0.012886581,0.009460499
05/01/2022 00:45,-0.01620483,-0.016187843,0.006852657,-0.019290853,-0.015253483,-0.019604194,-0.014449924,0.007476939,-0.020586783,-0.015388455,-0.017456724,-0.021550697,0.005929234,-0.018939421,-0.017826406,-0.013888622,-0.01226066,0.009889104
05/01/2022 01:00,-0.01618217,-0.016102549,0.006669306,-0.019387716,-0.014892556,-0.019875592,-0.014592146,0.007359717,-0.020796339,-0.015607286,-0.017445465,-0.021845536,0.005590277,-0.019215013,-0.017962177,-0.013935235,-0.012094941,0.009913288
05/01/2022 01:15,-0.016150118,-0.016036958,0.006670307,-0.019362349,-0.01520326,-0.019870579,-0.014555277,0.007364445,-0.020779317,-0.015588494,-0.017423678,-0.021836759,0.005594324,-0.019194982,-0.017953908,-0.013921594,-0.012053233,0.009949314
05/01/2022 01:30,-0.016376213,-0.016130643,0.006440772,-0.019528683,-0.013091571,-0.020007379,-0.014622406,0.007101996,-0.02090043,-0.015692491,-0.017696542,-0.021934175,0.005506639,-0.019246543,-0.018182125,-0.014192284,-0.012341836,0.009743656
05/01/2022 01:45,-0.016614815,-0.016382248,0.006282985,-0.01971496,-0.010700851,-0.020122331,-0.014782088,0.006915272,-0.021038352,-0.015825253,-0.017934773,-0.022036429,0.005422613,-0.019352339,-0.018358531,-0.014407537,-0.012642272,0.009506253
05/01/2022 02:00,-0.016709822,-0.016817375,0.006372741,-0.019836261,-0.008855163,-0.020157236,-0.015078779,0.00701925,-0.021160395,-0.015976309,-0.017918872,-0.022136287,0.005339699,-0.019567878,-0.018312579,-0.014346521,-0.012725307,0.00936576
05/01/2022 02:15,-0.017113154,-0.017461602,0.006134036,-0.020233799,-0.006078915,-0.017406539,-0.015585294,0.006777121,-0.021536307,-0.016369901,-0.018245423,-0.022480544,0.00501549,-0.019993665,-0.018590067,-0.014631388,-0.013148679,0.008931557
05/01/2022 02:30,-0.017851922,-0.018144642,0.005593613,-0.020802943,-0.0064624,-0.010834885,-0.015256271,0.006142991,-0.021955347,-0.016764756,-0.019014356,-0.022795285,0.004752471,-0.02028672,-0.019175837,-0.01534183,-0.014082505,0.00820935
05/01/2022 02:45,-0.018186058,-0.018827054,0.005527706,-0.021106852,-0.006575994,-0.010977431,-0.011407447,0.006060046,-0.022208166,-0.017040567,-0.019239069,-0.022988073,0.004595872,-0.020597019,-0.019304756,-0.01549757,-0.014471136,0.007831786
05/01/2022 03:00,-0.018728201,-0.019459229,0.005121563,-0.021592978,-0.006953211,-0.011360362,-0.006963522,0.007983321,-0.022637353,-0.017470031,-0.019756423,-0.02337027,0.004238921,-0.021008797,-0.019742504,-0.015977884,-0.01508367,0.007281072
05/01/2022 03:15,-0.018710184,-0.019876953,0.005340442,-0.021634567,-0.006877374,-0.011324327,-0.007245996,0.009009146,-0.022703409,-0.017576305,-0.019594437,-0.023424827,0.004197526,-0.021211986,-0.019571508,-0.015768429,-0.015020038,0.007239387
05/01/2022 03:30,-0.018246315,-0.020153063,0.006028995,-0.021356105,-0.006503784,-0.011021421,-0.007883016,0.006664654,-0.022542876,-0.017493963,-0.018879971,-0.023299727,0.004317223,-0.021340688,-0.018937524,-0.015006902,-0.014380375,0.00759723
05/01/2022 03:45,-0.01805529,-0.020347703,0.006354599,-0.021249075,-0.006331519,-0.01088553,-0.009373308,0.007036331,-0.022485843,-0.017476196,-0.018559255,-0.023252911,0.004365389,-0.02142594,-0.018644376,-0.014656623,-0.014112489,0.007733694
05/01/2022 04:00,-0.017715524,-0.020558187,0.006802013,-0.02109015,-0.00615509,-0.010763241,-0.011067671,0.007583212,-0.022453598,-0.017507145,-0.018030028,-0.023275071,0.004325046,-0.021637537,-0.018223886,-0.014109526,-0.013591809,0.007992251
05/01/2022 04:15,-0.017803227,-0.020742055,0.006796594,-0.021163563,-0.006168589,-0.010784515,-0.010217127,0.007569802,-0.022507511,-0.017566708,-0.018087949,-0.023308527,0.004303542,-0.021703342,-0.018248593,-0.014146034,-0.013701502,0.007892885
05/01/2022 04:30,-0.017872489,-0.020943368,0.006829704,-0.021220878,-0.006153144,-0.010780029,-0.009645617,0.007596187,-0.022545014,-0.017612871,-0.018115759,-0.023322951,0.004303,-0.021762313,-0.018239529,-0.014147498,-0.013791995,0.007807183
05/01/2022 04:45,-0.016533646,-0.01984702,0.007130161,-0.019833037,-0.004961901,-0.018830033,-0.016994482,0.007919343,-0.021165821,-0.016503439,-0.01663478,-0.021932388,0.004410438,-0.020575924,-0.01680542,-0.012829303,-0.012539399,0.007903202
05/01/2022 05:00,-0.014802225,-0.018463794,0.007659844,-0.018042245,-0.013379384,-0.01762313,-0.015702827,0.008475645,-0.019380652,-0.015044984,-0.014714848,-0.020126337,0.00468785,-0.019033638,-0.014930266,-0.011094018,-0.010915217,0.008141955
05/01/2022 05:15,-0.012215945,-0.01562098,0.00760464,-0.015128178,-0.01101458,-0.014770119,-0.013188242,0.008355336,-0.016347835,-0.012549596,-0.012077074,-0.017021968,0.004828462,-0.016121468,-0.012301584,-0.008881755,-0.008733944,0.007966594
05/01/2022 05:30,-0.009171212,-0.012902367,0.008235825,-0.011969271,-0.008372203,-0.011720088,-0.010798794,0.009033248,-0.01321643,-0.00999574,-0.008786396,-0.013885496,0.005125317,-0.013364108,-0.009143681,-0.005981097,-0.005875018,0.008301337
05/01/2022 05:45,-0.005060153,-0.009433862,0.009407291,-0.007805553,-0.004848449,-0.007717974,-0.00775077,0.010310745,-0.009150126,-0.006669861,-0.004288736,-0.009842583,0.005657961,-0.009871393,-0.004867383,-0.001959825,-0.00190336,0.009036764
05/01/2022 06:00,-0.002013415,-0.00466323,0.008260879,-0.003746753,-0.001579713,-0.003569824,-0.003360138,0.008783402,-0.00453648,-0.0027154,-0.001627354,-0.004939873,0.006102377,-0.004802411,-0.001872872,3.78E-05,8.28E-07,0.008066261
05/01/2022 06:15,0.002420841,-0.001015556,0.009711561,0.000652522,0.002129527,0.000604671,-0.000202661,0.010389079,-0.000305248,0.000750789,0.003246901,-0.00077322,0.006723598,-0.001237802,0.002703815,0.004421356,0.004389912,0.009085634
05/01/2022 06:30,0.005177149,0.001754819,0.010177114,0.003567686,0.004515404,0.003385453,0.002199727,0.010865805,0.002615372,0.003182429,0.006121713,0.002153148,0.007093629,0.001452883,0.005469167,0.006917904,0.006930459,0.009449538
05/01/2022 06:45,0.007585365,0.003726134,0.011129514,0.005912024,0.006497058,0.005583137,0.003891564,0.011918466,0.004840517,0.005030873,0.008763409,0.004323527,0.007554105,0.003313671,0.007925246,0.009315517,0.009368759,0.010211059
05/01/2022 07:00,0.008447996,0.004785828,0.011858374,0.007078445,0.007830761,0.00701103,0.005234498,0.01249642,0.006245721,0.006400209,0.009563749,0.005887873,0.008759886,0.004908436,0.008987502,0.010129943,0.009882134,0.010706907
05/01/2022 07:15,0.009068525,0.005307442,0.012205283,0.007577317,0.008173509,0.007367083,0.005569209,0.012917205,0.006631597,0.006729735,0.01023393,0.006199229,0.008861685,0.005167774,0.009517189,0.010738008,0.010637212,0.011144911
05/01/2022 07:30,0.009708766,0.006209949,0.012158171,0.008215927,0.008546878,0.007842824,0.006202132,0.012891598,0.007222575,0.007235851,0.010817917,0.006738978,0.008844679,0.005746355,0.009993889,0.011188105,0.011287433,0.011324657
05/01/2022 07:45,0.010391815,0.007216697,0.012060817,0.008925265,0.008972198,0.008391066,0.006929249,0.012803999,0.007900387,0.007818111,0.011427932,0.007373149,0.008831053,0.006431723,0.010507001,0.011649208,0.011950098,0.011468587
05/01/2022 08:00,0.011305607,0.008338705,0.012169879,0.00986392,0.009647715,0.009194593,0.007806721,0.012927355,0.008808706,0.008602091,0.012311043,0.008246503,0.008963259,0.007307651,0.011300741,0.012384605,0.012837603,0.011734625
05/01/2022 08:15,0.012755355,0.00961015,0.012661018,0.011208517,0.010672908,0.010344605,0.008772557,0.013513223,0.010018864,0.009597333,0.013875536,0.009372853,0.009099751,0.008281554,0.012670161,0.013773166,0.014388841,0.0122629
05/01/2022 08:30,0.012455115,0.009851465,0.012140817,0.011003817,0.010348853,0.010070804,0.00888064,0.012940705,0.009864045,0.009495019,0.013394808,0.009217752,0.008935367,0.008311535,0.012202653,0.013241995,0.014006843,0.012038042
05/01/2022 08:45,0.0125764,0.01000423,0.012200811,0.011095581,0.01039023,0.010113815,0.008968684,0.013017047,0.009926887,0.00955679,0.013508147,0.009257678,0.008963191,0.008361639,0.012276854,0.013338423,0.014164345,0.012161777
05/01/2022 09:00,0.01254836,0.009961546,0.012091853,0.011002145,0.010222211,0.00994213,0.008827568,0.012944226,0.009775114,0.009396215,0.013489543,0.009064903,0.00874996,0.008162822,0.012186428,0.013296151,0.014211883,0.012128237
05/01/2022 09:15,0.014505644,0.009827677,0.014497459,0.012300521,0.011622246,0.011137459,0.008737098,0.015712156,0.010617793,0.010002066,0.016164794,0.009719338,0.00934464,0.008097793,0.014480702,0.016050612,0.016823584,0.013778462
05/01/2022 09:30,0.014348552,0.009595153,0.014424181,0.012168574,0.011554556,0.011064181,0.008585594,0.01562491,0.010513784,0.009895263,0.016030053,0.009640472,0.009279744,0.007993784,0.014387868,0.015938221,0.016632967,0.013612989
05/01/2022 09:45,0.014182916,0.009340495,0.014357458,0.012032612,0.011494427,0.010997458,0.008426552,0.015541701,0.010410792,0.009788974,0.015890794,0.009567155,0.009222912,0.007890792,0.014298065,0.015825338,0.016427766,0.013437462
05/01/2022 10:00,0.016748677,0.009070565,0.017471024,0.013661381,0.013207181,0.012431024,0.008144834,0.019170633,0.011382164,0.010434085,0.019433303,0.010254868,0.009815259,0.007602164,0.017274476,0.018043613,0.019931738,0.015584442
05/01/2022 10:15,0.016681829,0.008955259,0.017458017,0.013610685,0.013197763,0.012418017,0.008081575,0.019148653,0.011349415,0.010399542,0.019380812,0.010238271,0.009807636,0.007569415,0.017248907,0.018639371,0.019843353,0.01551221
05/01/2022 10:30,0.016642203,0.008893359,0.017443142,0.013578485,0.013184538,0.012403142,0.008043599,0.019129652,0.011325464,0.010374766,0.019347787,0.010221746,0.009795236,0.007545464,0.017228256,0.019049289,0.019793828,0.01547011
05/01/2022 10:45,0.016600179,0.008834459,0.017419867,0.013542085,0.013162513,0.012379867,0.008002825,0.019103253,0.011295315,0.010343992,0.019310762,0.010197221,0.009773836,0.007515315,0.017200607,0.019361346,0.019744303,0.01542621
05/01/2022 11:00,0.016380113,0.008661193,0.017147802,0.013306419,0.012886981,0.012107802,0.007779292,0.018839853,0.011042316,0.010092726,0.01907683,0.009928622,0.00949657,0.007262316,0.016940674,0.019113547,0.019545037,0.015211344
05/01/2022 11:15,0.015992306,0.008345773,0.016679565,0.012894484,0.012413382,0.011639565,0.007386123,0.018385022,0.01060357,0.009656661,0.018667575,0.009465748,0.009020291,0.00682357,0.016491204,0.018682844,0.019189402,0.01483158
05/01/2022 11:30,0.015740368,0.008024633,0.016504518,0.012665613,0.012243461,0.011464518,0.007139311,0.018197159,0.010400329,0.009450858,0.018436141,0.009285574,0.008852933,0.006620329,0.016298216,0.018471914,0.018906708,0.014571953
05/01/2022 11:45,0.015437671,0.007628009,0.016306184,0.012394225,0.012052085,0.011266184,0.006843572,0.017981432,0.010163729,0.009210779,0.018161274,0.009080283,0.008665036,0.006383729,0.016075531,0.018224878,0.018562266,0.01425882
05/01/2022 12:00,0.014743196,0.007024458,0.015510683,0.011669443,0.011249849,0.010470684,0.006142362,0.017202769,0.009405272,0.008455689,0.01743986,0.008291518,0.007859432,0.005625272,0.015303603,0.017476523,0.017908202,0.013574448
05/01/2022 12:15,0.014405607,0.006545429,0.01533025,0.011379,0.011079893,0.01029025,0.00581525,0.016996143,0.009167215,0.008212393,0.017144179,0.008100608,0.007694715,0.005387215,0.0150865,0.01722275,0.01750775,0.013221143
05/01/2022 12:30,0.010331258,0.006049125,0.010682497,0.008572127,0.008272579,0.007838341,0.005472206,0.011651013,0.007267129,0.006733992,0.011831198,0.006614059,0.006356582,0.005134012,0.01058474,0.011830057,0.012150069,0.0096799
05/01/2022 12:45,0.009497145,0.005542014,0.009902918,0.007931178,0.007727379,0.007328462,0.005104714,0.010764953,0.006779208,0.006293698,0.010878276,0.006214418,0.005995996,0.004848366,0.009793935,0.010900667,0.01110835,0.008898769
05/01/2022 13:00,0.008401142,0.00525573,0.00850507,0.006997573,0.006639532,0.006316473,0.004650979,0.009278075,0.005937917,0.00553321,0.009510996,0.00538547,0.005159614,0.004296469,0.008468661,0.009465757,0.009867271,0.007916553
05/01/2022 13:15,0.007134342,0.004783018,0.007208817,0.006082792,0.005812261,0.005570676,0.004327165,0.007787956,0.005288546,0.004985738,0.007964172,0.004874051,0.004704448,0.00405994,0.007182339,0.007929427,0.00823305,0.006771964
05/01/2022 13:30,0.006586544,0.004339141,0.006756269,0.005652726,0.005482421,0.00525413,0.004019186,0.007270421,0.004958231,0.004677181,0.007374529,0.004608578,0.004469961,0.003831626,0.006708322,0.007369717,0.007553461,0.006244108
05/01/2022 13:45,0.006098733,0.003942842,0.006343657,0.005262313,0.005172491,0.004955677,0.003732364,0.006804051,0.004649964,0.004387337,0.006850325,0.004353313,0.004239914,0.00360898,0.006278797,0.006869372,0.006956928,0.005773512
05/01/2022 14:00,0.005505789,0.003646923,0.005795331,0.00484127,0.004834018,0.004649157,0.003557491,0.006160971,0.004364697,0.004144914,0.00614972,0.004145913,0.004066818,0.003505066,0.005721404,0.006188725,0.006179558,0.005228496
05/01/2022 14:15,0.005085164,0.003398493,0.005365977,0.004495285,0.004504911,0.004337655,0.003338598,0.005690514,0.004074729,0.003876843,0.005668496,0.003884754,0.003817298,0.003303487,0.005294741,0.005709102,0.005681238,0.004834279
05/01/2022 14:30,0.004690555,0.003239129,0.004954762,0.004199262,0.004227753,0.004084423,0.003214087,0.005225017,0.003852161,0.003683792,0.005191345,0.003699333,0.003646663,0.003199407,0.004888279,0.005232789,0.005184439,0.004475561
05/01/2022 14:45,0.004306677,0.003126209,0.004525086,0.003909649,0.003935979,0.003819501,0.003109982,0.00474348,0.00362966,0.003493022,0.004713793,0.003507026,0.003465029,0.00310047,0.004470204,0.004748516,0.004705384,0.00413196
05/01/2022 15:00,0.004109695,0.003020226,0.004283066,0.00372288,0.003721919,0.00361367,0.002972124,0.004495897,0.003445972,0.003317471,0.004486906,0.003319478,0.003273996,0.002943926,0.004238894,0.004510825,0.004501486,0.003947322
05/01/2022 15:15,0.004046931,0.002951697,0.004226709,0.003662039,0.003665989,0.003557313,0.002909787,0.004438472,0.003387266,0.003258551,0.004425851,0.003262694,0.00321828,0.00288522,0.004181042,0.004451478,0.00443616,0.003883918
05/01/2022 15:30,0.003917177,0.002891759,0.004090456,0.003560407,0.003568549,0.003466933,0.002858349,0.004286737,0.003306405,0.003186317,0.004271682,0.003192116,0.003151716,0.002838763,0.00404656,0.004297105,0.004277403,0.003764752
05/01/2022 15:45,0.003443892,0.002849111,0.003535112,0.003230236,0.003226639,0.003167452,0.002818823,0.003652675,0.003076812,0.003006367,0.003650005,0.003006136,0.002980488,0.002801067,0.003511785,0.003662075,0.003660681,0.00335511
05/01/2022 16:00,0.00323894,0.002817774,0.0032988,0.003084227,0.00307744,0.003035403,0.002790766,0.003383939,0.002972482,0.002922197,0.003385138,0.0029202,0.002900911,0.002774934,0.00328337,0.003392321,0.003396448,0.003175885
05/01/2022 16:15,0.003303786,0.00279825,0.003380337,0.003121478,0.003117541,0.003067208,0.002771352,0.003480652,0.002990431,0.002930472,0.003479024,0.002929895,0.002907862,0.002755585,0.003360735,0.003489,0.003488876,0.003228286
05/01/2022 16:30,0.003334225,0.00279565,0.003414067,0.003138765,0.003133037,0.003079369,0.002764983,0.003521623,0.002998029,0.002934007,0.003521006,0.002932729,0.002908847,0.002747006,0.003393577,0.00353114,0.003532858,0.003253723
05/01/2022 16:45,0.003401737,0.002799083,0.00348978,0.003182082,0.00317451,0.003114422,0.002763243,0.003610652,0.003023751,0.002952001,0.003610808,0.002950069,0.002923036,0.002742233,0.003467151,0.003621774,0.003625099,0.003311605
05/01/2022 17:00,0.003332977,0.00280286,0.00339586,0.00312923,0.003109525,0.003056283,0.002754228,0.003508005,0.002980402,0.00291605,0.003517648,0.002908713,0.002881463,0.002725719,0.003379301,0.003523098,0.003541755,0.003253114
05/01/2022 17:15,0.00316056,0.002810982,0.003189312,0.003017007,0.002992623,0.002957176,0.002763976,0.003268347,0.002910523,0.002867007,0.003283005,0.002857246,0.002836245,0.002736421,0.003181313,0.003282935,0.003308975,0.003107388
05/01/2022 17:30,0.003043177,0.002822614,0.003036713,0.002934812,0.002897386,0.002874367,0.002764053,0.003096415,0.002851484,0.002821936,0.003121724,0.002806253,0.002787137,0.002729725,0.003037319,0.003114589,0.003157601,0.003008649
05/01/2022 17:45,0.002969486,0.002849065,0.002936225,0.002888822,0.002841757,0.0028284,0.002782169,0.002980705,0.002823823,0.002805164,0.003013929,0.002785092,0.002767568,0.002742955,0.002943387,0.003001466,0.003057069,0.00294945
05/01/2022 18:00,0.00287588,0.002913519,0.002834059,0.002863334,0.002831271,0.002834059,0.002873092,0.002841029,0.002849393,0.002850788,0.002864728,0.002836847,0.002829877,0.002849393,0.002843817,0.002853576,0.002892609,0.002880062
05/01/2022 18:15,0.002934787,0.002991667,0.002871587,0.002915827,0.002867374,0.002871587,0.002930574,0.00288212,0.00289476,0.002896867,0.002917934,0.0028758,0.002865267,0.00289476,0.002886334,0.00290108,0.002960067,0.002941107
05/01/2022 18:30,0.00303129,0.003130047,0.002921559,0.002998371,0.002914244,0.002921559,0.003023974,0.002939848,0.002961794,0.002965452,0.003002028,0.002928875,0.002910586,0.002961794,0.002947163,0.002972767,0.003075182,0.003042263
05/01/2022 18:45,0.001866007,0.001914094,0.003043801,0.001695136,0.00187835,0.001652104,0.001968339,0.00308111,0.001616421,0.001893965,0.001785251,0.001554967,0.003001829,0.001708896,0.001748621,0.001963125,0.002086145,0.003251365
05/01/2022 19:00,0.004028958,0.004200386,0.003665625,0.003846821,0.003545952,0.003554059,0.003813215,0.003766468,0.003669927,0.003661584,0.003987233,0.003531176,0.003458224,0.003586252,0.003749783,0.003886625,0.004251148,0.004041119
05/01/2022 19:15,0.004427159,0.004784024,0.003857784,0.004183209,0.003724375,0.003746218,0.004197679,0.003992968,0.003937635,0.00393616,0.004330489,0.003737071,0.003629779,0.00385396,0.003990019,0.004174937,0.004731766,0.004459924
05/01/2022 19:30,0.00390021,0.004396307,0.004085129,0.00350971,0.003109699,0.002975753,0.00375678,0.004260005,0.003179387,0.00338434,0.00371321,0.002907378,0.003833309,0.003170817,0.003301945,0.003660452,0.004396639,0.004949236
05/01/2022 19:45,0.004180436,0.004987128,0.004196812,0.003751456,0.003192372,0.003070393,0.004141086,0.004389818,0.003369884,0.0036116,0.003892031,0.003040151,0.004020292,0.003416612,0.003392186,0.003788379,0.004739997,0.005350754
05/01/2022 20:00,0.004402834,0.005449942,0.004335195,0.003933078,0.00325499,0.003132313,0.004441438,0.004545871,0.003505259,0.003786678,0.004033417,0.003126043,0.00420879,0.003595799,0.003459594,0.003896816,0.005024863,0.005725654
05/01/2022 20:15,0.005040875,0.005953494,0.005209322,0.004606403,0.004059794,0.00391132,0.005098628,0.005396418,0.004225232,0.004520856,0.004706629,0.00388846,0.005097065,0.004322932,0.004208147,0.004623609,0.005615518,0.006444156
05/01/2022 20:30,0.004959075,0.005936726,0.005300642,0.004475894,0.003921783,0.003733288,0.005038023,0.005503535,0.00406168,0.004414044,0.004592312,0.003696472,0.005178906,0.004179653,0.004059472,0.004528908,0.005597698,0.006639738
05/01/2022 20:45,0.004730697,0.005748509,0.005336042,0.004200154,0.00367203,0.003430155,0.004839365,0.005551092,0.003759809,0.004181947,0.004335385,0.003372721,0.005207013,0.003903263,0.003782457,0.004308954,0.005431256,0.006755367
05/01/2022 21:00,0.00430669,0.005494971,0.004974046,0.003691626,0.003067363,0.002792172,0.004429384,0.005224511,0.003178967,0.003663089,0.003847294,0.002728131,0.004823768,0.003343194,0.003201475,0.003810196,0.005118954,0.006627112
