date,PV1-0.time-based_0-pv_gen,Wind1-0.time-based_0-wind_gen,Controller1-0.time-based_0-flow2b,Controller1-0.time-based_0-dump,Controller1-0.time-based_0-res_load,EV1-0.time-based_0-soc,EV2-0.time-based_0-soc,EV3-0.time-based_0-soc,EV4-0.time-based_0-soc,EV5-0.time-based_0-soc,Battery1-0.time-based_0-soc,EV1-0.time-based_0-demand,EV2-0.time-based_0-demand,EV3-0.time-based_0-demand,EV4-0.time-based_0-demand,EV5-0.time-based_0-demand,CSV_EV_presence-0.time-based_0-ev1,CSV_EV_presence-0.time-based_0-ev4,CSV_EV_presence-0.time-based_0-ev3,CSV_EV_presence-0.time-based_0-ev2,CSV_EV_presence-0.time-based_0-ev5
2012-07-01 13:00:00,44.672629171788095,0.03459163535007315,0.32000000000000006,24.3872208071381,-24.7072208071381,59.58333333333334,100,100,0,0,50,11,9.000000000000068,0,0,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 13:15:00,44.76875830980962,0.03988712198968085,0.32000000000000006,33.4886454317993,-33.8086454317993,64.16666666666667,100,100,0,0,50,11,0,0,0,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 13:30:00,40.2056758337486,0,0.32000000000000006,28.8856758337486,-29.2056758337486,68.75,100,100,0,0,50,11,0,0,0,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 13:45:00,39.917756008077696,0.04622754625683029,0.32000000000000006,17.643983554334525,-17.963983554334526,73.33333333333333,100,100,4.583333333333333,0,50,11,0,0,11,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 14:00:00,34.76933263652672,0.02617094968052594,0.32000000000000006,12.475503586207246,-12.795503586207246,77.91666666666666,100,100,9.166666666666666,0,50,11,0,0,11,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 14:15:00,26.349098666747672,0.06444016234766108,0.32000000000000006,4.093538829095333,-4.413538829095334,82.49999999999999,100,100,13.75,0,50,11,0,0,11,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 14:30:00,33.05191960242725,0.06377811108839015,0.32000000000000006,10.795697713515636,-11.115697713515637,87.08333333333331,100,100,18.333333333333332,0,50,11,0,0,11,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 14:45:00,39.512607881174056,0.06117525077418445,0.32000000000000006,17.25378313194824,-17.57378313194824,91.66666666666664,100,100,22.916666666666664,0,50,11,0,0,11,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 15:00:00,46.7923784091164,0.09355002668610514,0.32000000000000006,24.56592843580251,-24.88592843580251,96.24999999999997,100,100,27.499999999999996,0,50,11,0,0,11,0,1.0,1.0,1.0,1.0,1.0
2012-07-01 15:15:00,31.920327338642824,0.07866088459069404,0.32000000000000006,0.6789882232334501,-0.9989882232334502,100,100,100,32.08333333333333,4.583333333333333,50,9.000000000000068,0,0,11,11,1.0,1.0,1.0,1.0,1.0
2012-07-01 15:30:00,21.28727448298821,0.0805731410490409,-0.32000000000000006,-0.31215237596275025,0.6321523759627503,100,100,100,36.666666666666664,9.166666666666666,50,0,0,0,11,11,1.0,1.0,1.0,1.0,1.0
2012-07-01 15:45:00,26.56957359468557,0.08409283982177836,0.32000000000000006,4.333666434507347,-4.653666434507347,100,100,100,41.25,13.75,50,0,0,0,11,11,1.0,1.0,1.0,1.0,1.0
2012-07-01 16:00:00,40.2636752634709,0.072385869563289,0.32000000000000006,18.01606113303419,-18.33606113303419,100,100,100,45.833333333333336,18.333333333333332,50,0,0,0,11,11,1.0,1.0,1.0,1.0,1.0
2012-07-01 16:15:00,35.9411656679424,0.1018771421209493,0.32000000000000006,13.723042810063347,-14.043042810063348,100,100,100,50.41666666666667,22.916666666666664,50,0,0,0,11,11,1.0,1.0,1.0,1.0,1.0
2012-07-01 16:30:00,28.51395962198981,0.09526387808093471,0.32000000000000006,6.289223500070744,-6.609223500070744,100,100,100,55.00000000000001,27.499999999999996,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 16:45:00,23.950016299770056,0.11502752493125848,0.32000000000000006,1.7450438247013127,-2.0650438247013128,100,100,100,59.58333333333334,32.08333333333333,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 17:00:00,17.625357682778237,0.09963980400961645,-0.32000000000000006,-3.955002513212147,4.275002513212147,100,100,100,64.16666666666667,36.666666666666664,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 17:15:00,16.829208857924637,0.09397654590936394,-0.32000000000000006,-4.756814596165999,5.076814596165999,100,100,100,68.75,41.25,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 17:30:00,20.25587983661525,0.10926122951250825,-0.32000000000000006,-1.3148589338722412,1.6348589338722412,100,100,100,73.33333333333333,45.833333333333336,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 17:45:00,21.291835843947542,0.14405941347483756,-0.32000000000000006,-0.24410474257761927,0.5641047425776193,100,100,100,77.91666666666666,50.41666666666667,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 18:00:00,32.07189277012317,0.1557187014952146,0.32000000000000006,9.907611471618385,-10.227611471618385,100,100,100,82.49999999999999,55.00000000000001,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 18:15:00,17.85052074433981,0.1474937996425529,-0.32000000000000006,-3.6819854560176353,4.001985456017636,100,100,100,87.08333333333331,59.58333333333334,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 18:30:00,14.284751617706343,0.0906004717739021,-0.32000000000000006,-7.304647910519753,7.624647910519753,100,100,100,91.66666666666664,64.16666666666667,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 18:45:00,10.992924903970641,0.10645179443568713,-0.32000000000000006,-10.58062330159367,10.90062330159367,100,100,100,96.24999999999997,68.75,50,0,0,0,11,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 19:00:00,9.543285734713274,0.12663981193038068,-0.32000000000000006,-10.010074453356411,10.330074453356412,100,100,100,100,73.33333333333333,50,0,0,0,9.000000000000068,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 19:15:00,10.968720052826006,0.13085494387656488,0.09957499670257164,-0.0,-0.09957499670257164,100,100,100,100,77.91666666666666,50,0,0,0,0,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 19:30:00,9.925077860075945,0.1457698636885718,-0.32000000000000006,-0.6091522762354844,0.9291522762354845,100,100,100,100,82.49999999999999,50,0,0,0,0,11,0.0,1.0,1.0,1.0,1.0
2012-07-01 19:45:00,3.9911600838343957,0.13900844773034254,-0.32000000000000006,-6.549831468435261,6.869831468435262,100,100,100,100,87.08333333333331,50,0,0,0,0,11,0.0,1.0,1.0,1.0,1.0
