Time,Player,Sell,Buy,Total Costs,Total Revenue
2012-04-15 04:30:00,prosumer_s1_2,0,-1.5251050917943465,3.478932676296517,0.0
2012-04-15 04:30:00,prosumer_s1_3,0,-1.1571096858798164,8.597302592182823,0.0
2012-04-15 04:30:00,prosumer_s1_4,1.4915343248875474,0.0,0.0,12.499650669693752
2012-04-15 04:30:00,prosumer_s1_5,0,-4.0,46.81614452299333,0.0
2012-04-15 04:45:00,prosumer_s1_0,0.0857649314533515,0.0,0.3394142485196129,3.7096724843197766
2012-04-15 04:45:00,prosumer_s1_1,0,-1.395606463557547,15.759478822805676,0.0
2012-04-15 04:45:00,prosumer_s1_2,0,-1.549036221694447,4.61278621704687,0.0
2012-04-15 04:45:00,prosumer_s1_3,0,-1.56694245901994,9.744263025017867,0.0
2012-04-15 04:45:00,prosumer_s1_4,1.950963778305553,0.0,0.0,13.21367761009921
2012-04-15 04:45:00,prosumer_s1_5,0,-3.368707845108438,49.281949559980475,0.0
2012-04-15 05:00:00,prosumer_s1_0,0.2643298367686024,0.0,0.3394142485196129,3.7932099189876363
2012-04-15 05:00:00,prosumer_s1_1,0,-1.5886973637060722,16.76364622100808,0.0
2012-04-15 05:00:00,prosumer_s1_2,0,-1.4584923615256913,5.534654984144728,0.0
2012-04-15 05:00:00,prosumer_s1_3,0,-1.689763194860711,10.812311068481097,0.0
2012-04-15 05:00:00,prosumer_s1_4,1.492956753354648,0.0,0.0,13.68550394181402
2012-04-15 05:00:00,prosumer_s1_5,0,-3.939485790007312,51.77197899313743,0.0
2012-04-15 05:15:00,prosumer_s1_0,0.3317443508207445,0.0,0.3394142485196129,3.9188074976078284
2012-04-15 05:15:00,prosumer_s1_1,0,-1.641143942784606,18.006312176711535,0.0
2012-04-15 05:15:00,prosumer_s1_2,0,-0.9366302598748296,6.243866715477237,0.0
2012-04-15 05:15:00,prosumer_s1_3,0,-2.086639208524109,12.392303803225166,0.0
2012-04-15 05:15:00,prosumer_s1_4,0.8104992804869935,0.0,0.0,13.992356935243226
2012-04-15 05:15:00,prosumer_s1_5,0,-3.306225957780544,54.27543669266487,0.0
2012-04-15 05:30:00,prosumer_s1_0,0.0,-0.4156786942345154,0.7039363653969901,3.9188074976078284
2012-04-15 05:30:00,prosumer_s1_1,0,-1.939845991946344,19.707425986988856,0.0
2012-04-15 05:30:00,prosumer_s1_2,0,-1.6199030100264946,7.664412157283675,0.0
2012-04-15 05:30:00,prosumer_s1_3,0,-2.1404289423405465,14.26931530251407,0.0
2012-04-15 05:30:00,prosumer_s1_4,0.2228831015873504,0.0,0.0,14.090083642353429
2012-04-15 05:30:00,prosumer_s1_5,0,-3.325693528105274,57.19184511523941,0.0
2012-04-15 05:45:00,prosumer_s1_0,0.0,-0.3060525119164827,0.9736235169098544,3.9188074976078284
2012-04-15 05:45:00,prosumer_s1_1,0,-1.28510265104569,20.839831897307665,0.0
2012-04-15 05:45:00,prosumer_s1_2,0,-0.9264583374937287,8.480788106853431,0.0
2012-04-15 05:45:00,prosumer_s1_3,0,-2.305546244521425,16.300915028563168,0.0
2012-04-15 05:45:00,prosumer_s1_4,0.6707193459558949,0.0,0.0,14.38559565880892
2012-04-15 05:45:00,prosumer_s1_5,0,-3.525618715048224,60.29854749983301,0.0
2012-04-15 06:00:00,prosumer_s1_0,0.0,-0.4281750595159797,1.3631052897406937,3.9188074976078284
2012-04-15 06:00:00,prosumer_s1_1,0,-1.917516048879304,22.584066021998026,0.0
2012-04-15 06:00:00,prosumer_s1_2,0,-0.3750481845602795,8.821943969562136,0.0
2012-04-15 06:00:00,prosumer_s1_3,0,-1.6913872670500982,17.83945515759092,0.0
2012-04-15 06:00:00,prosumer_s1_4,1.1241942763203854,0.0,0.0,14.896897251482846
2012-04-15 06:00:00,prosumer_s1_5,0,-3.4050914761998623,63.39592796449786,0.0
2012-04-15 06:15:00,prosumer_s1_0,0.0,-1.0036219471450227,2.2479536495311825,3.9188074976078284
2012-04-15 06:15:00,prosumer_s1_1,0,-1.9243740586675573,24.2807001323612,0.0
2012-04-15 06:15:00,prosumer_s1_2,0,-0.4933380326254797,9.256897938267889,0.0
2012-04-15 06:15:00,prosumer_s1_3,0,-2.292341478941106,19.860509602933416,0.0
2012-04-15 06:15:00,prosumer_s1_4,0.9821528792996724,0.0,0.0,15.329857275316524
2012-04-15 06:15:00,prosumer_s1_5,0,-2.8876724219760006,65.94185894325561,0.0
2012-04-15 06:30:00,prosumer_s1_0,0.0,-0.9567325683580784,3.0150057173386418,3.9188074976078284
2012-04-15 06:30:00,prosumer_s1_1,0,-2.194203004688454,26.039883427254214,0.0
2012-04-15 06:30:00,prosumer_s1_2,0,-0.871630447158426,9.955720115926399,0.0
2012-04-15 06:30:00,prosumer_s1_3,0,-2.340628734202782,21.73708846093236,0.0
2012-04-15 06:30:00,prosumer_s1_4,0.6252127004389745,0.0,0.0,15.58048671480254
2012-04-15 06:30:00,prosumer_s1_5,0,-3.553761130834586,68.79105621536124,0.0
2012-04-15 06:45:00,prosumer_s1_0,0.0,-1.220070955245685,3.9248754680594584,3.9188074976078284
2012-04-15 06:45:00,prosumer_s1_1,0,-1.913736042259832,27.46705496037686,0.0
2012-04-15 06:45:00,prosumer_s1_2,0,-1.4366177447240038,11.027079960739616,0.0
2012-04-15 06:45:00,prosumer_s1_3,0,-2.5533415347932875,23.64124675252914,0.0
2012-04-15 06:45:00,prosumer_s1_4,0.0,-0.3287749815636962,0.2451844372103451,15.58048671480254
2012-04-15 06:45:00,prosumer_s1_5,0,-3.982333516487948,71.76088742751759,0.0
2012-04-15 07:00:00,prosumer_s1_0,0.0,-1.8384879438665,5.5328619246299064,3.9188074976078284
2012-04-15 07:00:00,prosumer_s1_1,0,-1.76716653099299,29.012661967385686,0.0
2012-04-15 07:00:00,prosumer_s1_2,0,-2.371243758774881,13.101027664371706,0.0
2012-04-15 07:00:00,prosumer_s1_3,0,-2.251041624896048,25.61006273420849,0.0
2012-04-15 07:00:00,prosumer_s1_4,0.0,-0.1338482543658605,0.36225138941633056,15.58048671480254
2012-04-15 07:00:00,prosumer_s1_5,0,-4.0,75.25938511837263,0.0
2012-04-15 07:15:00,prosumer_s1_0,0.0,-2.697974969817116,7.501977172832027,3.9188074976078284
2012-04-15 07:15:00,prosumer_s1_1,0,-1.1044241917081998,29.818725233615073,0.0
2012-04-15 07:15:00,prosumer_s1_2,0,-2.233026658430277,14.73080069486611,0.0
2012-04-15 07:15:00,prosumer_s1_3,0,-2.669746235065084,27.55857525901268,0.0
2012-04-15 07:15:00,prosumer_s1_4,0.0547666620106048,0.0,0.36225138941633056,15.60047242083478
2012-04-15 07:15:00,prosumer_s1_5,0,-3.928658367497628,78.12671383081833,0.0
2012-04-15 07:30:00,prosumer_s1_0,0.0,-2.979642624299629,9.42841862810795,3.9188074976078284
2012-04-15 07:30:00,prosumer_s1_1,0,-1.0595906888768067,30.50378706352377,0.0
2012-04-15 07:30:00,prosumer_s1_2,0,-1.956679568748522,15.995861345156204,0.0
2012-04-15 07:30:00,prosumer_s1_3,0,-2.661227547390949,29.279150413699643,0.0
2012-04-15 07:30:00,prosumer_s1_4,0.0,-0.5938275672824859,0.746181339125493,15.60047242083478
2012-04-15 07:30:00,prosumer_s1_5,0,-4.0,80.7128514294221,0.0
2012-04-15 07:45:00,prosumer_s1_0,0.0,-3.252378227789221,11.070410157509743,3.9188074976078284
2012-04-15 07:45:00,prosumer_s1_1,0,-1.195404235548471,31.107297323250187,0.0
