generation,solution,fitness
14,"[35.38029266494, 10.38797434219288, 44.332400746541374, 63.81758082196634, 72.1979446788926]",[1191.2370440753716]
14,"[35.398547734896134, 10.500035605627932, 48.581608668348764, 63.85411589547846, 72.20272691459775]",[1191.2370440753716]
14,"[35.55228307036161, 10.183965320912101, 42.206782414032546, 63.65207182192007, 72.21392164128721]",[1191.2370440753716]
14,"[35.332231795171936, 11.641860938401429, 43.50763084063716, 64.24176895863143, 31.317505470695274]",[1192.754134048832]
15,"[35.55076820710998, 10.400235053145526, 43.261584258511554, 62.644618985219665, 72.67030733006574]",[1191.2370440753716]
15,"[38.24242990219499, 18.85447872321224, 13.48179945099152, 57.063344274194044, 49.3539892686871]",[1193.8120442372453]
15,"[35.67758929175315, 12.74891409790268, 49.111591492538686, 63.81256844499182, 72.95651337036368]",[1191.3058632240609]
15,"[35.54904150199565, 10.729691361600365, 42.45664274158199, 63.83358963409189, 72.22864451487077]",[1191.2370440753716]
15,"[35.48170300303576, 10.88231258437492, 44.726515015262486, 63.96601010752554, 72.25526635800298]",[1191.2370440753716]
15,"[35.38029266494, 10.38797434219288, 44.332400746541374, 63.81758082196634, 72.1979446788926]",[1191.2370440753716]
15,"[35.398547734896134, 10.500035605627932, 48.581608668348764, 63.85411589547846, 72.20272691459775]",[1191.2370440753716]
15,"[35.55228307036161, 10.183965320912101, 42.206782414032546, 63.65207182192007, 72.21392164128721]",[1191.2370440753716]
15,"[35.332231795171936, 11.641860938401429, 43.50763084063716, 64.24176895863143, 31.317505470695274]",[1192.754134048832]
