generation,solution,fitness
3,"[34.01744960838777, 22.209683736046255, 38.30721950915336, 58.47917527963173, 21.25972723445706]",[29.016061133034192]
3,"[38.730381841946176, 10.183051827599053, 21.326559343070926, 57.49542764940537, 33.29310884784362]",[29.016061133034192]
3,"[38.730381841946176, 10.183051827599053, 18.534397781496665, 57.49542764940537, 33.29310884784362]",[29.016061133034192]
3,"[34.01744960838777, 20.967962726088526, 38.30721950915336, 58.47917527963173, 21.25972723445706]",[29.016061133034192]
3,"[39.49945114824466, 20.94710958814298, 38.00424538117602, 58.52605801767869, 33.29310884784362]",[29.016061133034192]
3,"[40.28152675527725, 14.57618609756026, 34.15148487791317, 59.63982704720344, 3.390880128559834]",[29.016061133034192]
4,"[38.5405331619664, 5.691551272418366, 51.993307850426824, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
4,"[38.5405331619664, 12.45238401430904, 51.993307850426824, 60.96585005898607, 33.29310884784362]",[26.56592843580244]
4,"[38.5405331619664, 12.501947472078173, 51.49904593205656, 60.96585005898607, 33.29310884784362]",[26.56592843580244]
4,"[38.5405331619664, 12.03664215916074, 51.993307850426824, 60.96585005898607, 30.782799211189317]",[26.56592843580244]
4,"[38.5405331619664, 12.044820690676495, 51.993307850426824, 60.96585005898607, 33.21441445611651]",[26.56592843580244]
4,"[38.729249049186166, 12.480718666546693, 51.49904593205656, 61.055364410333155, 33.29310884784362]",[26.56592843580244]
4,"[38.5405331619664, 12.041562816085328, 51.993307850426824, 61.89061411707596, 33.45818689462612]",[26.56592843580244]
4,"[34.01744960838777, 22.209683736046255, 38.30721950915336, 58.47917527963173, 21.25972723445706]",[29.016061133034192]
4,"[38.730381841946176, 10.183051827599053, 21.326559343070926, 57.49542764940537, 33.29310884784362]",[29.016061133034192]
5,"[38.009838716116136, 1.9073131486943762, 47.214358861103335, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
5,"[38.5405331619664, 5.691551272418366, 51.993307850426824, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
5,"[38.23840175495517, 5.476463535321857, 51.993307850426824, 59.97374189887305, 29.82055031371252]",[24.807027022987903]
5,"[38.5405331619664, 4.823685758513215, 51.993307850426824, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
5,"[38.5405331619664, 12.45238401430904, 51.993307850426824, 60.96585005898607, 33.29310884784362]",[26.56592843580244]
5,"[38.5405331619664, 12.501947472078173, 51.49904593205656, 60.96585005898607, 33.29310884784362]",[26.56592843580244]
5,"[38.5405331619664, 12.03664215916074, 51.993307850426824, 60.96585005898607, 30.782799211189317]",[26.56592843580244]
5,"[38.5405331619664, 12.044820690676495, 51.993307850426824, 60.96585005898607, 33.21441445611651]",[26.56592843580244]
5,"[38.729249049186166, 12.480718666546693, 51.49904593205656, 61.055364410333155, 33.29310884784362]",[26.56592843580244]
6,"[38.009838716116136, 1.9073131486943762, 47.214358861103335, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
6,"[38.53326645202463, 1.9073131486943762, 47.18309789051453, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
6,"[38.009838716116136, 1.9073131486943762, 47.22864103030673, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
6,"[38.29870284732414, 1.9073131486943762, 47.19903805384354, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
6,"[38.5405331619664, 5.691551272418366, 51.993307850426824, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
6,"[38.23840175495517, 5.476463535321857, 51.993307850426824, 59.97374189887305, 29.82055031371252]",[24.807027022987903]
6,"[38.5405331619664, 4.823685758513215, 51.993307850426824, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
6,"[41.02439917282948, 14.43930113767803, 51.993307850426824, 60.96585005898607, 30.782799211189317]",[24.807027022987903]
6,"[38.293480495281884, 4.823685758513215, 52.02456882101562, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
7,"[38.009838716116136, 1.9073131486943762, 47.214358861103335, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
7,"[38.53326645202463, 1.9073131486943762, 47.18309789051453, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
7,"[38.009838716116136, 1.9073131486943762, 47.22864103030673, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
7,"[38.29870284732414, 1.9073131486943762, 47.19903805384354, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
7,"[38.53887259842966, 0.9065857107799284, 47.214358861103335, 59.91550520268447, 27.678383450235685]",[22.712834699717632]
7,"[38.0180743036585, 1.9073131486943762, 47.18309789051453, 59.97152525319727, 27.60489093292035]",[22.712834699717632]
7,"[38.009838716116136, 1.9073131486943762, 47.21443738653237, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
7,"[38.009838716116136, 1.9073131486943762, 47.2285625048777, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
7,"[38.5405331619664, 5.691551272418366, 51.993307850426824, 59.97374189887305, 30.617721164406827]",[24.807027022987903]
8,"[38.009838716116136, 1.9073131486943762, 47.214358861103335, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
8,"[38.53326645202463, 1.9073131486943762, 47.18309789051453, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
8,"[38.009838716116136, 1.9073131486943762, 47.22864103030673, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
8,"[38.29870284732414, 1.9073131486943762, 47.19903805384354, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
8,"[38.53887259842966, 0.9065857107799284, 47.214358861103335, 59.91550520268447, 27.678383450235685]",[22.712834699717632]
8,"[38.0180743036585, 1.9073131486943762, 47.18309789051453, 59.97152525319727, 27.60489093292035]",[22.712834699717632]
8,"[38.009838716116136, 1.9073131486943762, 47.21443738653237, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
8,"[38.009838716116136, 1.9073131486943762, 47.2285625048777, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
8,"[38.009838716116136, 1.9073131486943762, 47.228155367223884, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.009838716116136, 1.9073131486943762, 47.214358861103335, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.53326645202463, 1.9073131486943762, 47.18309789051453, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.009838716116136, 1.9073131486943762, 47.22864103030673, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.29870284732414, 1.9073131486943762, 47.19903805384354, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.53887259842966, 0.9065857107799284, 47.214358861103335, 59.91550520268447, 27.678383450235685]",[22.712834699717632]
9,"[38.0180743036585, 1.9073131486943762, 47.18309789051453, 59.97152525319727, 27.60489093292035]",[22.712834699717632]
9,"[38.009838716116136, 1.9073131486943762, 47.21443738653237, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.009838716116136, 1.9073131486943762, 47.2285625048777, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
9,"[38.009838716116136, 1.9073131486943762, 47.228155367223884, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.009838716116136, 1.9073131486943762, 47.214358861103335, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.53326645202463, 1.9073131486943762, 47.18309789051453, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.009838716116136, 1.9073131486943762, 47.22864103030673, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.29870284732414, 1.9073131486943762, 47.19903805384354, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.53887259842966, 0.9065857107799284, 47.214358861103335, 59.91550520268447, 27.678383450235685]",[22.712834699717632]
10,"[38.0180743036585, 1.9073131486943762, 47.18309789051453, 59.97152525319727, 27.60489093292035]",[22.712834699717632]
10,"[38.009838716116136, 1.9073131486943762, 47.21443738653237, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.009838716116136, 1.9073131486943762, 47.2285625048777, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
10,"[38.009838716116136, 1.9073131486943762, 47.228155367223884, 59.91550520268447, 27.60489093292035]",[22.712834699717632]
