generation,solution,fitness
2,"[38.62476658905283, 18.065506797322094, 19.778599677440184, 58.014715072220916, 44.53674288176815]",[33.71283469971763]
2,"[39.77172286661212, 50.773834265729455, 45.748810233127735, 59.03452358264215, 32.922515933236085]",[22.712834699717632]
3,"[39.02692951462894, 18.037877755457565, 39.93889941816905, 54.022873253289895, 23.24273044865305]",[29.016061133034192]
3,"[37.644644004501835, 49.623853643057735, 41.27236969594627, 62.27261351529445, 21.34249789220602]",[24.807027022987903]
3,"[38.71842235415705, 24.489203486776557, 34.59603696697697, 57.97224540941492, 23.96505510752151]",[29.016061133034192]
3,"[40.696511844927805, 46.08056952912297, 30.581894801493807, 61.39810018172312, 46.87549304470641]",[22.712834699717632]
3,"[40.55664978747494, 31.055697750239386, 40.63944625528349, 65.39303602201201, 60.360317216142576]",[29.016061133034192]
3,"[36.37742479642885, 24.57304197595114, 57.22356701319256, 55.68992764291232, 38.40539436241203]",[24.807027022987903]
3,"[36.92474280641408, 42.64071490887258, 36.67229349311164, 58.03904854698571, 49.63068561644271]",[25.813255292307776]
3,"[40.824766589052835, 32.665506797322095, 29.735803294365777, 57.510563394172436, 49.38068521721712]",[20.907611471618385]
3,"[39.77172286661212, 50.773834265729455, 45.748810233127735, 59.03452358264215, 32.922515933236085]",[22.712834699717632]
4,"[39.02692951462894, 18.037877755457565, 39.93889941816905, 54.022873253289895, 23.24273044865305]",[29.016061133034192]
4,"[37.644644004501835, 49.623853643057735, 41.27236969594627, 62.27261351529445, 21.34249789220602]",[24.807027022987903]
4,"[38.71842235415705, 24.489203486776557, 34.59603696697697, 57.97224540941492, 23.96505510752151]",[29.016061133034192]
4,"[41.2642035217853, 42.90201290000432, 32.43689274792955, 58.39810018172312, 46.81980993996528]",[22.312152375962743]
4,"[40.628471302107606, 33.5667082500671, 26.039446255283487, 62.39303602201201, 54.31462811271844]",[24.56592843580251]
4,"[36.37742479642885, 24.57304197595114, 57.22356701319256, 55.68992764291232, 38.40539436241203]",[24.807027022987903]
4,"[39.12474280641408, 39.3388449579806, 26.31907333110621, 58.42961701950818, 54.23349700201561]",[22.488645431799306]
4,"[40.824766589052835, 32.665506797322095, 29.735803294365777, 57.510563394172436, 49.38068521721712]",[20.907611471618385]
4,"[39.77172286661212, 50.773834265729455, 45.748810233127735, 59.03452358264215, 32.922515933236085]",[22.712834699717632]
5,"[39.02692951462894, 18.037877755457565, 39.93889941816905, 54.022873253289895, 23.24273044865305]",[29.016061133034192]
5,"[37.644644004501835, 49.623853643057735, 41.27236969594627, 62.27261351529445, 21.34249789220602]",[24.807027022987903]
5,"[38.85081230803711, 27.707340452082427, 33.64890172229391, 56.507286310784025, 42.63162269865975]",[24.723042810063347]
5,"[41.53851927567439, 36.371170217752606, 31.151042655283444, 57.285593699993754, 48.3335856408497]",[20.907611471618385]
5,"[40.628471302107606, 33.5667082500671, 26.039446255283487, 62.39303602201201, 54.31462811271844]",[24.56592843580251]
5,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
5,"[39.12474280641408, 39.3388449579806, 26.31907333110621, 58.42961701950818, 54.23349700201561]",[22.488645431799306]
5,"[40.824766589052835, 32.665506797322095, 29.735803294365777, 57.510563394172436, 49.38068521721712]",[20.907611471618385]
5,"[39.77172286661212, 50.773834265729455, 45.748810233127735, 59.03452358264215, 32.922515933236085]",[22.712834699717632]
6,"[39.02692951462894, 18.037877755457565, 39.93889941816905, 54.022873253289895, 23.24273044865305]",[29.016061133034192]
6,"[40.098178883719264, 48.2288758190271, 34.240219678766046, 63.1143491398707, 34.72152642961716]",[24.56592843580251]
6,"[40.792979106453494, 38.88993789750164, 31.934195379127928, 56.59586348819827, 46.953507476778086]",[20.907611471618385]
6,"[41.53851927567439, 36.371170217752606, 31.151042655283444, 57.285593699993754, 48.3335856408497]",[20.907611471618385]
6,"[41.31185245159148, 33.83228409701989, 32.06590123077835, 58.22821513244163, 52.73889643580459]",[20.62053981456744]
6,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
6,"[41.0006541814571, 37.35003106446929, 28.72766452926071, 57.94545690844813, 49.343544984865545]",[20.907611471618385]
6,"[41.192435970441764, 35.68633016903234, 30.90714596015838, 57.12894578954513, 50.876791401512946]",[18.01606113303419]
6,"[40.347594823061954, 48.31811451384894, 40.323903748333535, 58.68658574450001, 31.722297820474928]",[20.907611471618385]
7,"[39.02692951462894, 18.037877755457565, 39.93889941816905, 54.022873253289895, 23.24273044865305]",[29.016061133034192]
7,"[40.098178883719264, 48.2288758190271, 34.240219678766046, 63.1143491398707, 34.72152642961716]",[24.56592843580251]
7,"[40.792979106453494, 38.88993789750164, 31.934195379127928, 56.59586348819827, 46.953507476778086]",[20.907611471618385]
7,"[41.53851927567439, 36.371170217752606, 31.151042655283444, 57.285593699993754, 48.3335856408497]",[20.907611471618385]
7,"[41.31185245159148, 33.83228409701989, 32.06590123077835, 58.22821513244163, 52.73889643580459]",[20.62053981456744]
7,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
7,"[41.0006541814571, 37.35003106446929, 28.72766452926071, 57.94545690844813, 49.343544984865545]",[20.907611471618385]
7,"[41.192435970441764, 35.68633016903234, 30.90714596015838, 57.12894578954513, 50.876791401512946]",[18.01606113303419]
7,"[40.347594823061954, 48.31811451384894, 40.323903748333535, 58.68658574450001, 31.722297820474928]",[20.907611471618385]
8,"[39.04956019964076, 15.881951347420335, 36.725537810624964, 54.384844976772584, 51.42253322427351]",[24.807027022987903]
8,"[40.098178883719264, 48.2288758190271, 34.240219678766046, 63.1143491398707, 34.72152642961716]",[24.56592843580251]
8,"[40.792979106453494, 38.88993789750164, 31.934195379127928, 56.59586348819827, 46.953507476778086]",[20.907611471618385]
8,"[41.53851927567439, 36.371170217752606, 31.151042655283444, 57.285593699993754, 48.3335856408497]",[20.907611471618385]
8,"[41.2554409385248, 35.008876785137375, 31.056005146381118, 59.036456898653455, 52.20239847176872]",[18.01606113303419]
8,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
8,"[41.069783179037884, 36.754080307625856, 29.122012738597874, 57.187573146400275, 51.62455116952532]",[18.01606113303419]
8,"[41.192435970441764, 35.68633016903234, 30.90714596015838, 57.12894578954513, 50.876791401512946]",[18.01606113303419]
8,"[40.347594823061954, 48.31811451384894, 40.323903748333535, 58.68658574450001, 31.722297820474928]",[20.907611471618385]
9,"[39.04956019964076, 15.881951347420335, 36.725537810624964, 54.384844976772584, 51.42253322427351]",[24.807027022987903]
9,"[40.098178883719264, 48.2288758190271, 34.240219678766046, 63.1143491398707, 34.72152642961716]",[24.56592843580251]
9,"[40.792979106453494, 38.88993789750164, 31.934195379127928, 56.59586348819827, 46.953507476778086]",[20.907611471618385]
9,"[41.53851927567439, 36.371170217752606, 31.151042655283444, 57.285593699993754, 48.3335856408497]",[20.907611471618385]
9,"[41.2554409385248, 35.008876785137375, 31.056005146381118, 59.036456898653455, 52.20239847176872]",[18.01606113303419]
9,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
9,"[41.069783179037884, 36.754080307625856, 29.122012738597874, 57.187573146400275, 51.62455116952532]",[18.01606113303419]
9,"[41.192435970441764, 35.68633016903234, 30.90714596015838, 57.12894578954513, 50.876791401512946]",[18.01606113303419]
9,"[40.347594823061954, 48.31811451384894, 40.323903748333535, 58.68658574450001, 31.722297820474928]",[20.907611471618385]
10,"[39.35858221087571, 26.697495271383083, 33.276552322368914, 59.21768450222537, 53.31983305786905]",[22.488645431799306]
10,"[39.98163560199944, 35.605106837250815, 31.51519547064186, 58.138159543240434, 46.51784541615342]",[20.907611471618385]
10,"[40.72506851838579, 34.2881230905036, 30.344918638468727, 58.15313235306807, 50.118492578379936]",[18.01606113303419]
10,"[41.53851927567439, 36.371170217752606, 31.151042655283444, 57.285593699993754, 48.3335856408497]",[20.907611471618385]
10,"[41.2554409385248, 35.008876785137375, 31.056005146381118, 59.036456898653455, 52.20239847176872]",[18.01606113303419]
10,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
10,"[41.069783179037884, 36.754080307625856, 29.122012738597874, 57.187573146400275, 51.62455116952532]",[18.01606113303419]
10,"[41.192435970441764, 35.68633016903234, 30.90714596015838, 57.12894578954513, 50.876791401512946]",[18.01606113303419]
10,"[40.347594823061954, 48.31811451384894, 40.323903748333535, 58.68658574450001, 31.722297820474928]",[20.907611471618385]
11,"[39.66557236785484, 27.854490135852345, 31.44057058359447, 59.81071279116951, 51.089329563011184]",[22.2768281242906]
11,"[39.98163560199944, 35.605106837250815, 31.51519547064186, 58.138159543240434, 46.51784541615342]",[20.907611471618385]
11,"[40.72506851838579, 34.2881230905036, 30.344918638468727, 58.15313235306807, 50.118492578379936]",[18.01606113303419]
11,"[40.78532579913249, 36.00145647508508, 29.981404549270984, 57.06466382673716, 50.163008617910116]",[18.01606113303419]
11,"[41.2554409385248, 35.008876785137375, 31.056005146381118, 59.036456898653455, 52.20239847176872]",[18.01606113303419]
11,"[40.17829957974615, 22.576590253638347, 37.99692917201286, 55.10187619613597, 46.72557838669029]",[20.907611471618385]
11,"[41.069783179037884, 36.754080307625856, 29.122012738597874, 57.187573146400275, 51.62455116952532]",[18.01606113303419]
11,"[41.192435970441764, 35.68633016903234, 30.90714596015838, 57.12894578954513, 50.876791401512946]",[18.01606113303419]
11,"[40.347594823061954, 48.31811451384894, 40.323903748333535, 58.68658574450001, 31.722297820474928]",[20.907611471618385]
