generation,solution,fitness
7,"[40.95878519155616, 71.95836682596732, 69.77963432270282, 62.44873895576253, 18.723147371696374]",[1191.6614864126664]
7,"[40.959134033316445, 72.17578694224571, 65.30100947364075, 62.42590353794732, 17.969229129811737]",[1191.6683203140278]
8,"[40.815960650789194, 72.66549693439774, 17.07851328688923, 63.32356999860987, 12.667910431980559]",[1191.3720843879476]
8,"[40.70301014892403, 71.95604962586121, 16.266532070442125, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
8,"[40.70301014892403, 71.95604962586121, 16.93944954697252, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
8,"[40.80772024234374, 72.17230875607589, 16.000467871911695, 61.434721624714776, 19.144197147995087]",[1191.5471523056042]
8,"[40.81583756884742, 72.17230875607589, 16.000467871911695, 62.3758398059534, 18.613636304321226]",[1191.5471523056044]
8,"[40.810241144785536, 72.15949072590237, 21.187851023689163, 62.414157268654854, 16.893793455238]",[1191.5471523056044]
8,"[40.810527331517065, 71.95836682596732, 21.187851023689163, 62.414157268654854, 16.615157553922536]",[1191.5471523056046]
8,"[40.80800642907526, 71.97118485614084, 16.000467871911695, 62.329218246971266, 18.865561246679622]",[1191.5471523056046]
8,"[40.80761199097795, 71.95836682596732, 21.172274102850405, 62.414157268654854, 16.615157553922536]",[1191.5471523056046]
9,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
9,"[40.815960650789194, 72.66549693439774, 17.07851328688923, 63.32356999860987, 12.667910431980559]",[1191.3720843879476]
9,"[40.70301014892403, 71.95604962586121, 16.266532070442125, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
9,"[40.70301014892403, 71.95604962586121, 16.93944954697252, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
9,"[41.63215971088709, 71.95604962586121, 16.93944954697252, 63.458187556538334, 11.8009576560274]",[1191.4633945504966]
9,"[40.81596299254714, 72.1786124778305, 15.959882379018412, 63.31901767941771, 12.414868023497723]",[1191.4728331905267]
9,"[40.80772024234374, 72.17230875607589, 16.000467871911695, 61.434721624714776, 19.144197147995087]",[1191.5471523056042]
9,"[40.81583756884742, 72.17230875607589, 16.000467871911695, 62.3758398059534, 18.613636304321226]",[1191.5471523056044]
9,"[40.810241144785536, 72.15949072590237, 21.187851023689163, 62.414157268654854, 16.893793455238]",[1191.5471523056044]
10,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
10,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.19890954744205, 12.460773172776852]",[1191.316503586962]
10,"[40.815960650789194, 72.66549693439774, 17.07851328688923, 63.32356999860987, 12.667910431980559]",[1191.3720843879476]
10,"[40.815960650789194, 71.91113570548892, 17.07851328688923, 63.32153369399384, 12.673917394478826]",[1191.3720843879476]
10,"[40.70301014892403, 71.95604962586121, 16.266532070442125, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
10,"[40.70301014892403, 71.95604962586121, 16.93944954697252, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
10,"[40.70301014892403, 71.95604962586121, 16.283545989767788, 63.458187556538334, 12.667910431980559]",[1191.4370774464294]
10,"[40.70301014892403, 71.95604962586121, 16.266532070442125, 63.44019796109794, 12.667910431980559]",[1191.4370774464294]
10,"[41.63215971088709, 71.95604962586121, 16.93944954697252, 63.458187556538334, 11.8009576560274]",[1191.4633945504966]
11,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
11,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.19890954744205, 12.460773172776852]",[1191.316503586962]
11,"[40.70301014892403, 72.70245971087006, 18.568640973662056, 63.458187556538334, 12.667910431980559]",[1191.316503586962]
11,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
11,"[40.821220504631, 71.9034563265991, 18.65446259920666, 63.45662258897556, 13.704458160014369]",[1191.3664066991778]
11,"[40.815960650789194, 72.66549693439774, 17.07851328688923, 63.32356999860987, 12.667910431980559]",[1191.3720843879476]
11,"[40.815960650789194, 71.91113570548892, 17.07851328688923, 63.32153369399384, 12.673917394478826]",[1191.3720843879476]
11,"[40.69775029508223, 72.71288952872703, 17.121078862344127, 63.323098661556614, 12.468101877609802]",[1191.3720843879476]
11,"[40.70301014892403, 72.70521315740352, 7.615264277039323, 63.19890954744205, 12.460773172776852]",[1191.379102254983]
12,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
12,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.19890954744205, 12.460773172776852]",[1191.316503586962]
12,"[40.70301014892403, 72.70245971087006, 18.568640973662056, 63.458187556538334, 12.667910431980559]",[1191.316503586962]
12,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
12,"[40.63159201262122, 72.70521315740352, 18.49581947150585, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
12,"[40.62989160055434, 72.96794016877831, 18.46831580687841, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
12,"[40.69775029508223, 72.713033927646, 18.55089256812755, 63.323098661556614, 12.669809499775889]",[1191.316503586962]
12,"[40.70130973685715, 72.70521315740352, 18.277114993248972, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
12,"[40.70301014892403, 72.61925745004612, 18.697028174661554, 63.19890954744205, 12.460773172776852]",[1191.316503586962]
13,"[40.62989160055434, 72.96840349043019, 18.46831580687841, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
13,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
13,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.19890954744205, 12.460773172776852]",[1191.316503586962]
13,"[40.70301014892403, 72.70245971087006, 18.568640973662056, 63.458187556538334, 12.667910431980559]",[1191.316503586962]
13,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
13,"[40.63159201262122, 72.70521315740352, 18.49581947150585, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
13,"[40.62989160055434, 72.96794016877831, 18.46831580687841, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
13,"[40.69775029508223, 72.713033927646, 18.55089256812755, 63.323098661556614, 12.669809499775889]",[1191.316503586962]
13,"[40.70130973685715, 72.70521315740352, 18.277114993248972, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
14,"[40.62989160055434, 72.96840349043019, 18.46831580687841, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
14,"[40.62989160055434, 72.95999520029477, 18.46765623120034, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
14,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 7.860231983114641]",[1191.16847065733]
14,"[41.718969016481275, 72.8329708636092, 18.277114993248972, 63.458187556538334, 9.590343805272896]",[1191.2781144947683]
14,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.458187556538334, 12.460773172776852]",[1191.316503586962]
14,"[40.70301014892403, 72.70521315740352, 18.697028174661554, 63.19890954744205, 12.460773172776852]",[1191.316503586962]
14,"[40.70301014892403, 72.70245971087006, 18.568640973662056, 63.458187556538334, 12.667910431980559]",[1191.316503586962]
14,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
14,"[40.63159201262122, 72.70521315740352, 18.49581947150585, 63.458187556538334, 12.663385059224568]",[1191.316503586962]
15,"[40.62990430561113, 72.9900849843986, 18.49581947150585, 63.458187556538334, 4.223758703414154]",[1191.139424187716]
15,"[40.62989160055434, 72.96840349043019, 18.46831580687841, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
15,"[40.62989160055434, 72.95999520029477, 18.46765623120034, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
15,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 7.860231983114641]",[1191.16847065733]
15,"[40.62989160055434, 72.44103322096215, 18.46831580687841, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
15,"[40.63592159016848, 72.70521315740352, 18.70003836780867, 63.256496556310914, 7.860231983114641]",[1191.16847065733]
15,"[40.62989160055434, 72.96849143765331, 18.46765623120034, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
15,"[41.705132839776105, 72.83409846382114, 19.275878604641214, 63.458187556538334, 9.784541009915362]",[1191.207293349005]
15,"[41.718969016481275, 72.8329708636092, 18.277114993248972, 63.458187556538334, 9.590343805272896]",[1191.2781144947683]
16,"[40.62990412964347, 72.46421001512327, 18.465885088746155, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
16,"[40.62989172048648, 72.98379932666697, 18.49581947150585, 63.458187556538334, 3.7360900703630917]",[1191.1394241877158]
16,"[40.62990430561113, 72.9900849843986, 18.49581947150585, 63.458187556538334, 4.223758703414154]",[1191.139424187716]
16,"[40.62989160055434, 72.96840349043019, 18.46831580687841, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
16,"[40.62989160055434, 72.95999520029477, 18.46765623120034, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
16,"[40.62989160055434, 72.70521315740352, 18.46831580687841, 63.458187556538334, 7.860231983114641]",[1191.16847065733]
16,"[40.62989160055434, 72.44103322096215, 18.46831580687841, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
16,"[40.63592159016848, 72.70521315740352, 18.70003836780867, 63.256496556310914, 7.860231983114641]",[1191.16847065733]
16,"[40.62989160055434, 72.96849143765331, 18.46765623120034, 63.458187556538334, 7.94594523411013]",[1191.16847065733]
17,"[40.62990412964347, 72.46421001512327, 18.465885088746155, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
17,"[41.088799638270075, 72.99098610272752, 21.39352742604001, 62.646828316920136, 4.223758703414154]",[1191.1301838248146]
17,"[40.62990267870029, 72.49656566666766, 18.495784051884577, 61.80642658305545, 3.7392596440392354]",[1191.1301838248148]
17,"[40.62989172048648, 72.98379932666697, 18.49581947150585, 63.458187556538334, 3.7360900703630917]",[1191.1394241877158]
17,"[40.62989317142966, 72.96890625896758, 18.465920508367425, 63.55648280518339, 3.6582616222256337]",[1191.1394241877158]
17,"[40.62990445564608, 72.98379932666697, 18.49581947150585, 63.458187556538334, 3.7360900703630917]",[1191.1394241877158]
17,"[40.62990430561113, 72.9900849843986, 18.49581947150585, 63.458187556538334, 4.223758703414154]",[1191.139424187716]
17,"[40.62989172048648, 72.70167818605013, 22.870166551723962, 63.83682886455225, 3.734595350755776]",[1191.139424187716]
17,"[40.62990447184867, 72.48841954373822, 18.465871797931687, 63.327234388654574, 4.223758703414154]",[1191.139424187716]
18,"[40.62990412964347, 72.46450780448342, 18.499808504152604, 62.85037348494045, 0.47651226848528694]",[1191.1301838248144]
18,"[40.62990412964347, 72.46421001512327, 18.465885088746155, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
18,"[41.088799638270075, 72.99098610272752, 21.39352742604001, 62.646828316920136, 4.223758703414154]",[1191.1301838248146]
18,"[41.088799638270075, 72.99551078709057, 21.52741952392494, 62.839339784988326, 4.223758703414154]",[1191.1301838248146]
18,"[40.99666910531378, 72.46421001512327, 18.608764797987774, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
18,"[40.62990267870029, 72.49656566666766, 18.495784051884577, 61.80642658305545, 3.7392596440392354]",[1191.1301838248148]
18,"[39.748484981681806, 72.98010745888499, 18.4618960560994, 61.82125664530217, 3.7360900703630917]",[1191.1301838248148]
18,"[40.7391005610342, 72.49656566666766, 18.495784051884577, 61.80642658305545, 3.736169880634026]",[1191.1301838248148]
18,"[40.62990267870029, 72.47463261849983, 18.361891953999645, 61.80642658305545, 3.7392596440392354]",[1191.1301838248148]
19,"[40.62990412964347, 72.46450780448342, 18.499808504152604, 62.85037348494045, 0.47651226848528694]",[1191.1301838248144]
19,"[40.62990412964347, 72.43432271718113, 21.33516834110292, 62.85037348494045, 0.42019908269945483]",[1191.1301838248144]
19,"[40.62990412964347, 72.46421001512327, 18.465885088746155, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
19,"[41.088799638270075, 72.99098610272752, 21.39352742604001, 62.646828316920136, 4.223758703414154]",[1191.1301838248146]
19,"[41.088799638270075, 72.99551078709057, 21.52741952392494, 62.839339784988326, 4.223758703414154]",[1191.1301838248146]
19,"[40.99666910531378, 72.46421001512327, 18.608764797987774, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
19,"[40.62990412964347, 72.46421001512327, 18.463548369554594, 61.90472183170091, 4.215352090023265]",[1191.1301838248146]
19,"[40.622010794408304, 72.46421596002412, 18.499808504152604, 62.85943294588195, 4.136972171539935]",[1191.1301838248146]
19,"[40.579747217777445, 72.4872375676724, 21.52741952392494, 62.83918649057286, 4.223758703414154]",[1191.1301838248146]
20,"[40.62990412964347, 72.46450780448342, 18.499808504152604, 62.85037348494045, 0.47651226848528694]",[1191.1301838248144]
20,"[40.62990412964347, 72.43432271718113, 21.33516834110292, 62.85037348494045, 0.42019908269945483]",[1191.1301838248144]
20,"[40.62990412964347, 72.46421001512327, 18.465885088746155, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
20,"[41.088799638270075, 72.99098610272752, 21.39352742604001, 62.646828316920136, 4.223758703414154]",[1191.1301838248146]
20,"[41.088799638270075, 72.99551078709057, 21.52741952392494, 62.839339784988326, 4.223758703414154]",[1191.1301838248146]
20,"[40.99666910531378, 72.46421001512327, 18.608764797987774, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
20,"[40.62990412964347, 72.46421001512327, 18.463548369554594, 61.90472183170091, 4.215352090023265]",[1191.1301838248146]
20,"[40.622010794408304, 72.46421596002412, 18.499808504152604, 62.85943294588195, 4.136972171539935]",[1191.1301838248146]
20,"[40.579747217777445, 72.4872375676724, 21.52741952392494, 62.83918649057286, 4.223758703414154]",[1191.1301838248146]
21,"[40.62990412964347, 72.46450780448342, 18.499808504152604, 62.85037348494045, 0.47651226848528694]",[1191.1301838248144]
21,"[40.62990412964347, 72.43432271718113, 21.33516834110292, 62.85037348494045, 0.42019908269945483]",[1191.1301838248144]
21,"[40.62990412964347, 72.43432271718113, 21.33516834110292, 62.85037348494045, 0.3710142145683808]",[1191.1301838248144]
21,"[40.62990412964347, 72.0543695936742, 18.499808504152604, 62.85037348494045, 0.07581805381450035]",[1191.1301838248144]
21,"[40.62990412964347, 72.46421001512327, 18.465885088746155, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
21,"[41.088799638270075, 72.99098610272752, 21.39352742604001, 62.646828316920136, 4.223758703414154]",[1191.1301838248146]
21,"[41.088799638270075, 72.99551078709057, 21.52741952392494, 62.839339784988326, 4.223758703414154]",[1191.1301838248146]
21,"[40.99666910531378, 72.46421001512327, 18.608764797987774, 61.90472183170091, 4.223758703414154]",[1191.1301838248146]
21,"[40.62990412964347, 72.46421001512327, 18.463548369554594, 61.90472183170091, 4.215352090023265]",[1191.1301838248146]
