date,Wind-0.wind_0-wind_gen,PV-0.pv_0-pv_gen,Load-0.load_0-load_dem,Controller-0.ctrl_0-flow2b,Controller-0.ctrl_0-flow2e,Controller-0.ctrl_0-dump,Electrolyser-0.electro_0-h2_gen,Battery-0.Battery_0-p_out,Battery-0.Battery_0-p_in,Battery-0.Battery_0-mod,Battery-0.Battery_0-flag,Battery-0.Battery_0-soc,H2storage-0.h2storage_0-h2_given,H2storage-0.h2storage_0-h2_stored,H2storage-0.h2storage_0-h2_soc,Fuelcell-0.fc_0-fc_gen
2012-06-15 01:00:00,46.8746315,0.0,23.77937206440127,-23.09525943559873,0,0,0,-23.09525943559873,-23.09525943559873,-1,0,59.613,0,0,50.17,0.0
2012-06-15 01:15:00,50.0126955,0.0,34.12588220941745,-15.886813290582552,0,0,0,-15.886813290582552,-15.886813290582552,-1,0,59.061,0,0,50.17,0.0
2012-06-15 01:30:00,44.04703525,0.0,34.8842077129682,-9.162827537031802,0,0,0,-9.162827537031802,-9.162827537031802,-1,0,58.743,0,0,50.17,0.0
2012-06-15 01:45:00,47.8765945,0.0,43.0942341004992,-4.782360399500803,0,0,0,-4.782360399500803,-4.782360399500803,-1,0,58.577,0,0,50.17,0.0
2012-06-15 02:00:00,52.98488425,0.0,40.50929066666447,-12.475593583335531,0,0,0,-12.475593583335531,-12.475593583335531,-1,0,58.144,0,0,50.17,0.0
2012-06-15 02:15:00,53.86240975,0.0,38.02984017727415,-15.832569572725845,0,0,0,-15.832569572725845,-15.832569572725845,-1,0,57.594,0,0,50.17,0.0
2012-06-15 02:30:00,43.672407750000005,0.0,35.43269157909188,-8.239716170908125,0,0,0,-8.239716170908125,-8.239716170908125,-1,0,57.308,0,0,50.17,0.0
2012-06-15 02:45:00,42.1424745,0.0,35.653684862652376,-6.488789637347622,0,0,0,-6.488789637347622,-6.488789637347622,-1,0,57.083,0,0,50.17,0.0
2012-06-15 03:00:00,42.76849825,0.0,48.589390880205706,5.820892630205705,0,0,0,5.820892630205705,5.820892630205705,1,0,57.247,0,0,50.17,0.0
2012-06-15 03:15:00,42.679708999999995,0.0,51.92965051139635,9.249941511396358,0,0,0,9.249941511396358,9.249941511396358,1,0,57.507,0,0,50.17,0.0
2012-06-15 03:30:00,23.05896975,0.0,38.26149339130364,15.202523641303639,0,0,0,15.202523641303639,15.202523641303639,1,0,57.935,0,0,50.17,0.0
2012-06-15 03:45:00,17.886322749999998,0.0,11.842718207846222,-6.043604542153776,0,0,0,-6.043604542153776,-6.043604542153776,-1,0,57.725,0,0,50.17,0.0
2012-06-15 04:00:00,17.368033750000002,0.0,8.586110201079084,-8.781923548920918,0,0,0,-8.781923548920918,-8.781923548920918,-1,0,57.42,0,0,50.17,0.0
2012-06-15 04:15:00,25.154762,0.0,11.422927508623863,-13.731834491376139,0,0,0,-13.731834491376139,-13.731834491376139,-1,0,56.943,0,0,50.17,0.0
2012-06-15 04:30:00,77.57631725,0.0,10.71237788533362,-66.86393936466638,0,0,0,-66.86393936466638,-66.86393936466638,-1,0,54.621,0,0,50.17,0.0
2012-06-15 04:45:00,76.931182,0.0,8.458173592835255,-68.47300840716476,0,0,0,-68.47300840716476,-68.47300840716476,-1,0,52.243,0,0,50.17,0.0
2012-06-15 05:00:00,27.52302075,0.0,8.123236120504737,-19.399784629495265,0,0,0,-19.399784629495265,-19.399784629495265,-1,0,51.569,0,0,50.17,0.0
2012-06-15 05:15:00,18.59519075,16.453604589116132,7.480122658492966,5.338536497609098,0,0,0,5.338536497609098,5.338536497609098,1,0,51.719,0,0,50.17,0.0
2012-06-15 05:30:00,23.203388750000002,15.733572479572663,4.512303034760989,-2.957513235666351,0,0,0,-2.957513235666351,-2.957513235666351,-1,0,51.616,0,0,50.17,0.0
2012-06-15 05:45:00,22.670746249999997,19.832572249034286,4.768193693865128,1.9300196928994175,0,0,0,1.9300196928994175,1.9300196928994175,1,0,51.67,0,0,50.17,0.0
2012-06-15 06:00:00,25.582767999999998,10.269047997506451,5.215865565146739,-10.097854437346808,0,0,0,-10.097854437346808,-10.097854437346808,-1,0,51.319,0,0,50.17,0.0
2012-06-15 06:15:00,25.706062,17.112950252121635,6.6164927173234265,-1.9766190305549394,0,0,0,-1.9766190305549394,-1.9766190305549394,-1,0,51.25,0,0,50.17,0.0
2012-06-15 06:30:00,24.2871135,32.821568303662076,6.725155590333484,15.259610393995562,0,0,0,15.259610393995562,15.259610393995562,1,0,51.679,0,0,50.17,0.0
2012-06-15 06:45:00,36.84335575,34.85770830105666,6.6164927173234265,4.630845268380085,0,0,0,4.630845268380085,4.630845268380085,1,0,51.809,0,0,50.17,0.0
2012-06-15 07:00:00,15.854609749999998,138.860451924665,4.884960659625227,127.89080283429023,0,0,0,127.89080283429023,127.89080283429023,1,0,55.406,0,0,50.17,0.0
2012-06-15 07:15:00,20.387051,91.3573334381815,8.977647460881032,79.94792989906253,0,0,0,79.94792989906253,79.94792989906253,1,0,57.655,0,0,50.17,0.0
2012-06-15 07:30:00,56.25970925,88.28173648137303,14.036952016232185,46.05897924760522,0,0,0,46.05897924760522,46.05897924760522,1,0,58.95,0,0,50.17,0.0
2012-06-15 07:45:00,48.90458375,75.38755438776285,15.704895809219824,42.18786644698267,0,0,0,42.18786644698267,42.18786644698267,1,0,60.137,0,0,50.17,0.0
2012-06-15 08:00:00,50.00177675,55.743446568245034,12.491493835853865,18.233163654098895,0,0,0,18.233163654098895,18.233163654098895,1,0,60.65,0,0,50.17,0.0
2012-06-15 08:15:00,74.114741,75.30809295926447,11.526929247793102,12.720281207057582,0,0,0,12.720281207057582,12.720281207057582,1,0,61.008,0,0,50.17,0.0
2012-06-15 08:30:00,34.62661025,93.48161978893329,12.71290368548404,71.56791322441732,0,0,0,71.56791322441732,71.56791322441732,1,0,63.021,0,0,50.17,0.0
2012-06-15 08:45:00,37.01678875,125.5393046785249,17.362562380938105,105.885078309463,0,0,0,105.885078309463,105.885078309463,1,0,65.999,0,0,50.17,0.0
2012-06-15 09:00:00,22.42482975,147.46227921789645,15.323417243576065,140.3608667114725,0,0,0,140.3608667114725,140.3608667114725,1,0,69.947,0,0,50.17,0.0
2012-06-15 09:15:00,11.65523275,162.996553154727,20.632919480701617,171.9742398854286,0,0,0,171.9742398854286,171.9742398854286,1,0,74.784,0,0,50.17,0.0
2012-06-15 09:30:00,16.668929,120.33843637835201,16.09265371679481,119.76216109514684,0,0,0,119.76216109514684,119.76216109514684,1,0,78.152,0,0,50.17,0.0
2012-06-15 09:45:00,22.90047125,111.1925102262951,24.808147551341666,113.10018652763678,0,0,0,113.10018652763678,113.10018652763678,1,0,81.333,0,0,50.17,0.0
2012-06-15 10:00:00,19.51225875,151.05931297347288,19.948591884627273,151.49564610810015,0,0,0,151.49564610810015,151.49564610810015,1,0,85.594,0,0,50.17,0.0
2012-06-15 10:15:00,43.823787,140.80114200150646,15.833448209064352,112.81080321057081,0,0,0,112.81080321057081,112.81080321057081,1,0,88.767,0,0,50.17,0.0
2012-06-15 10:30:00,155.3182295,152.24481342891386,20.40309948170849,17.32968341062235,0,0,0,17.32968341062235,17.32968341062235,1,0,89.254,0,0,50.17,0.0
2012-06-15 10:45:00,46.84445675,147.20006703258179,19.206166097266173,119.56177637984794,0,0,0,26.52444444444427,119.56177637984794,1,1,90,0,0,50.17,0.0
2012-06-15 11:00:00,58.749047,178.82404934968457,14.824458423860364,0,134.89946077354494,0,0.5134275359797028,0,0,0,1,90,0,0.5134275359797028,50.171,0.0
2012-06-15 11:15:00,66.12208,217.8670990664109,16.223310621712884,0,167.9683296881238,0,0.639287697221931,0,0,0,1,90,0,0.639287697221931,50.172,0.0
2012-06-15 11:30:00,62.83448425,174.71521477216262,17.089856999999064,0,128.97058752216168,0,0.4908622361101674,0,0,0,1,90,0,0.4908622361101674,50.173,0.0
2012-06-15 11:45:00,60.572422,159.65650798572577,8.672114007819623,0,107.7561999935454,0,0.41012024756789706,0,0,0,1,90,0,0.41012024756789706,50.174,0.0
2012-06-15 12:00:00,51.05701625,141.5158045332628,9.290274244642525,0,99.74906252790532,0,0.3796450711983221,0,0,0,1,90,0,0.3796450711983221,50.175,0.0
2012-06-15 12:15:00,45.298398750000004,106.00418600498445,13.918330516682275,0,74.62411777166672,0,0.28401949638986057,0,0,0,1,90,0,0.28401949638986057,50.176,0.0
2012-06-15 12:30:00,40.865936,179.49141213888896,13.106638635857076,0,151.73211477474604,0,0.5774926406011617,0,0,0,1,90,0,0.5774926406011617,50.177,0.0
2012-06-15 12:45:00,44.416123,221.21125802690764,8.75869021715797,0,185.55382524406562,0,0.7062181178514542,0,0,0,1,90,0,0.7062181178514542,50.178,0.0
2012-06-15 13:00:00,64.11491625000001,243.33628632197787,7.133758215645176,0,186.35512828762302,0,0.7092678783535911,0,0,0,1,90,0,0.7092678783535911,50.179,0.0
2012-06-15 13:15:00,93.50773075000001,240.28694874009406,6.580533596662637,0,153.3597515867567,0,0.5836874285793238,0,0,0,1,90,0,0.5836874285793238,50.18,0.0
2012-06-15 13:30:00,185.911394,238.5212571491699,6.725155590333484,0,59.3350187395034,0,0.22582916413485796,0,0,0,1,90,0,0.22582916413485796,50.18,0.0
2012-06-15 13:45:00,210.2085195,148.21360655868224,3.7750407365056877,-58.21987220481205,0,0,0,-58.21987220481205,-58.21987220481205,-1,0,87.978,0,0,50.18,0.0
2012-06-15 14:00:00,259.727455,114.87764654916748,4.185587877358851,-140.6642205734737,0,0,0,-140.6642205734737,-140.6642205734737,-1,0,83.094,0,0,50.18,0.0
2012-06-15 14:15:00,120.4167745,136.26429675775148,4.401576672535178,20.249098930286664,0,0,0,20.249098930286664,20.249098930286664,1,0,83.664,0,0,50.18,0.0
2012-06-15 14:30:00,123.80045675,158.1940261486703,8.082001498289484,42.475570896959795,0,0,0,42.475570896959795,42.475570896959795,1,0,84.859,0,0,50.18,0.0
2012-06-15 14:45:00,86.30438725,212.32592350480414,6.40269109177492,132.42422734657907,0,0,0,132.42422734657907,132.42422734657907,1,0,88.583,0,0,50.18,0.0
2012-06-15 15:00:00,66.112893,209.04752933375644,5.093862017411804,148.02849835116825,0,0,0,50.382222222222275,148.02849835116825,1,1,90,0,0,50.18,0.0
2012-06-15 15:15:00,95.3899655,178.58289786789152,6.22808199708421,0,89.42101436497573,0,0.3403365054756299,0,0,0,1,90,0,0.3403365054756299,50.181,0.0
2012-06-15 15:30:00,326.22855150000004,185.36620446621438,5.093862017411804,-135.76848501637386,0,0,0,-135.76848501637386,-135.76848501637386,-1,0,85.286,0,0,50.181,0.0
2012-06-15 15:45:00,250.05452475,133.71333163873626,6.36751154927906,-109.97368156198468,0,0,0,-109.97368156198468,-109.97368156198468,-1,0,81.467,0,0,50.181,0.0
2012-06-15 16:00:00,249.73414975,133.69806554555498,5.402499425605091,-110.63358477883992,0,0,0,-110.63358477883992,-110.63358477883992,-1,0,77.626,0,0,50.181,0.0
2012-06-15 16:15:00,48.8368155,96.26074746179243,6.02277741756167,53.446709379354104,0,0,0,53.446709379354104,53.446709379354104,1,0,79.129,0,0,50.181,0.0
2012-06-15 16:30:00,32.828866749999996,99.58189070752702,5.7561257715598,72.50914972908683,0,0,0,72.50914972908683,72.50914972908683,1,0,81.168,0,0,50.181,0.0
2012-06-15 16:45:00,108.276079,87.50600763123279,5.246667841508008,-15.523403527259191,0,0,0,-15.523403527259191,-15.523403527259191,-1,0,80.629,0,0,50.181,0.0
2012-06-15 17:00:00,116.27751175,120.15934197753005,4.028317415836001,7.910147643366045,0,0,0,7.910147643366045,7.910147643366045,1,0,80.851,0,0,50.181,0.0
2012-06-15 17:15:00,19.68043475,121.70794096721886,6.946037494284026,108.97354371150287,0,0,0,108.97354371150287,108.97354371150287,1,0,83.916,0,0,50.181,0.0
2012-06-15 17:30:00,48.8529745,105.71215934274304,9.335519007445587,66.19470385018862,0,0,0,66.19470385018862,66.19470385018862,1,0,85.778,0,0,50.181,0.0
2012-06-15 17:45:00,50.2894515,93.17035241197836,9.155417545290817,52.036318457269175,0,0,0,52.036318457269175,52.036318457269175,1,0,87.242,0,0,50.181,0.0
2012-06-15 18:00:00,54.92285475,88.01169684482588,9.702776817504617,42.79161891233049,0,0,0,42.79161891233049,42.79161891233049,1,0,88.446,0,0,50.181,0.0
2012-06-15 18:15:00,53.01143875,89.62966757763161,5.7561257715598,42.3743545991914,0,0,0,42.3743545991914,42.3743545991914,1,0,89.638,0,0,50.181,0.0
2012-06-15 18:30:00,81.852305,76.06238776845515,7.209783421874606,1.4198661903297563,0,0,0,1.4198661903297563,1.4198661903297563,1,0,89.678,0,0,50.181,0.0
2012-06-15 18:45:00,101.6135665,61.40542534844549,8.75869021715797,-31.449450934396552,0,0,0,-31.449450934396552,-31.449450934396552,-1,0,88.586,0,0,50.181,0.0
2012-06-15 19:00:00,127.27366649999999,31.74024508834606,7.36345042077472,-88.16997099087921,0,0,0,-88.16997099087921,-88.16997099087921,-1,0,85.525,0,0,50.181,0.0
