date,H2demand-0.time-based_0-tot_dem,CSVprod-0.time-based_0-production,H2_controller-0.time-based_0-dump,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-soc
2025-04-04 05:30:00,0.8,0.77,0,0.8,45.818
2025-04-04 05:45:00,0.71,0.77,0,0.71,45.83
2025-04-04 06:00:00,1.35,0.86,0,1.35,45.732
2025-04-04 06:15:00,1.14,0.82,0,1.14,45.668
2025-04-04 06:30:00,1.29,0.81,0,1.29,45.572
2025-04-04 06:45:00,0.96,0.85,0,0.96,45.550000000000004
2025-04-04 07:00:00,0.98,0.82,0,0.98,45.51800000000001
2025-04-04 07:15:00,1.7,0.82,0,1.7,45.342000000000006
2025-04-04 07:30:00,1.29,0.81,0,1.29,45.24600000000001
2025-04-04 07:45:00,1.56,0.81,0,1.56,45.09600000000001
2025-04-04 08:00:00,1.13,0.85,0,1.13,45.04000000000001
2025-04-04 08:15:00,0.32,0.83,0,0.32,45.14200000000001
2025-04-04 08:30:00,1.26,0.82,0,1.26,45.05400000000001
2025-04-04 08:45:00,1.51,0.8,0,1.51,44.912000000000006
2025-04-04 09:00:00,0.85,0.83,0,0.85,44.90800000000001
2025-04-04 09:15:00,0.2,0.77,0,0.2,45.022000000000006
2025-04-04 09:30:00,0.62,0.77,0,0.62,45.05200000000001
2025-04-04 09:45:00,0.51,0.77,0,0.51,45.104000000000006
2025-04-04 10:00:00,1.12,0.87,0,1.12,45.05400000000001
2025-04-04 10:15:00,1.68,0.89,0,1.68,44.89600000000001
2025-04-04 10:30:00,0.97,0.9,0,0.97,44.882000000000005
2025-04-04 10:45:00,1.65,0.87,0,1.65,44.726000000000006
2025-04-04 11:00:00,2.12,0.87,0,2.12,44.476000000000006
2025-04-04 11:15:00,2.03,0.86,0,2.03,44.242000000000004
2025-04-04 11:30:00,1.94,0.87,0,1.94,44.028000000000006
2025-04-04 11:45:00,1.36,0.84,0,1.36,43.92400000000001
2025-04-04 12:00:00,0.9,0.82,0,0.9,43.90800000000001
2025-04-04 12:15:00,2.1,0.86,0,2.1,43.66000000000001
2025-04-04 12:30:00,1.62,0.89,0,1.62,43.51400000000001
2025-04-04 12:45:00,1.57,0.84,0,1.57,43.36800000000001
2025-04-04 13:00:00,1.77,0.87,0,1.77,43.18800000000001
2025-04-04 13:15:00,1.46,0.9,0,1.46,43.07600000000001
2025-04-04 13:30:00,1.5,0.85,0,1.5,42.946000000000005
2025-04-04 13:45:00,1.77,0.87,0,1.77,42.766000000000005
2025-04-04 14:00:00,1.73,0.87,0,1.73,42.59400000000001
2025-04-04 14:15:00,1.1,0.88,0,1.1,42.55000000000001
2025-04-04 14:30:00,1.47,0.86,0,1.47,42.42800000000001
2025-04-04 14:45:00,1.27,0.86,0,1.27,42.34600000000001
2025-04-04 15:00:00,1.56,0.85,0,1.56,42.20400000000001
2025-04-04 15:15:00,1.54,0.84,0,1.54,42.06400000000001
2025-04-04 15:30:00,1.67,0.86,0,1.67,41.90200000000001
2025-04-04 15:45:00,1.17,0.87,0,1.17,41.842000000000006
2025-04-04 16:00:00,1.99,0.85,0,1.99,41.614000000000004
2025-04-04 16:15:00,0.43,0.77,0,0.43,41.682
2025-04-04 16:30:00,0.58,0.76,0,0.58,41.718
2025-04-04 16:45:00,0.44,0.77,0,0.44,41.784000000000006
2025-04-04 17:00:00,1.67,0.85,0,1.67,41.620000000000005
2025-04-04 17:15:00,1.42,0.83,0,1.42,41.502
2025-04-04 17:30:00,0.84,0.81,0,0.84,41.496
2025-04-04 17:45:00,1.87,0.82,0,1.87,41.286
2025-04-04 18:00:00,2.19,0.84,0,2.19,41.016
2025-04-04 18:15:00,2.72,0.84,0,2.72,40.64
2025-04-04 18:30:00,1.57,0.82,0,1.57,40.49
2025-04-04 18:45:00,2.91,0.84,0,2.91,40.076
2025-04-04 19:00:00,2.67,0.8,0,2.67,39.702
2025-04-04 19:15:00,1.8,0.81,0,1.8,39.504
2025-04-04 19:30:00,2.86,0.85,0,2.86,39.102
2025-04-04 19:45:00,1.23,0.83,0,1.23,39.022
2025-04-04 20:00:00,1.92,0.82,0,1.92,38.802
2025-04-04 20:15:00,0.14,0.78,0,0.14,38.93
2025-04-04 20:30:00,0.64,0.76,0,0.64,38.954
2025-04-04 20:45:00,0.57,0.76,0,0.57,38.992
2025-04-04 21:00:00,0.01,0.7,0,0.01,39.129999999999995
2025-04-04 21:15:00,0.01,0.77,0,0.01,39.282
2025-04-04 21:30:00,0.07,0.78,0,0.07,39.424
2025-04-04 21:45:00,0.07,0.72,0,0.07,39.554
2025-04-04 22:00:00,0.05,0.74,0,0.05,39.692
2025-04-04 22:15:00,0.02,0.77,0,0.02,39.842
2025-04-04 22:30:00,0.05,0.75,0,0.05,39.982
2025-04-04 22:45:00,0.11,0.75,0,0.11,40.11
2025-04-04 23:00:00,0.12,0.74,0,0.12,40.234
2025-04-04 23:15:00,0.52,0.76,0,0.52,40.282000000000004
2025-04-04 23:30:00,0.73,0.77,0,0.73,40.290000000000006
2025-04-04 23:45:00,0.64,0.77,0,0.64,40.31600000000001
2025-04-05,0.16,0.77,0,0.16,40.43800000000001
2025-04-05 00:15:00,0.08,0.75,0,0.08,40.57200000000001
2025-04-05 00:30:00,0.13,0.77,0,0.13,40.70000000000001
2025-04-05 00:45:00,0.05,0.76,0,0.05,40.84200000000001
2025-04-05 01:00:00,0.1,0.76,0,0.1,40.97400000000001
2025-04-05 01:15:00,0.07,0.77,0,0.07,41.11400000000001
2025-04-05 01:30:00,0.09,0.75,0,0.09,41.24600000000001
2025-04-05 01:45:00,0.03,0.77,0,0.03,41.39400000000001
2025-04-05 02:00:00,0.08,0.78,0,0.08,41.53400000000001
2025-04-05 02:15:00,0.06,0.76,0,0.06,41.674000000000014
2025-04-05 02:30:00,0.04,0.77,0,0.04,41.820000000000014
2025-04-05 02:45:00,0.11,0.77,0,0.11,41.95200000000001
2025-04-05 03:00:00,0.0,0.78,0,0.0,42.10800000000001
2025-04-05 03:15:00,0.04,0.76,0,0.04,42.25200000000001
2025-04-05 03:30:00,0.0,0.78,0,0.0,42.40800000000001
2025-04-05 03:45:00,0.02,0.75,0,0.02,42.55400000000001
