date,PV1-0.time-based_0-pv_gen,PV2-0.time-based_0-pv_gen,PV3-0.time-based_0-pv_gen,PV4-0.time-based_0-pv_gen,PV5-0.time-based_0-pv_gen,Load1-0.time-based_0-load_dem,Load2-0.time-based_0-load_dem,Load3-0.time-based_0-load_dem,Load4-0.time-based_0-load_dem,Load5-0.time-based_0-load_dem,CSV_EV_presence-0.time-based_0-ev5,CSV_EV_presence-0.time-based_0-ev1,CSV_EV_presence-0.time-based_0-ev3,CSV_EV_presence-0.time-based_0-ev4,CSV_EV_presence-0.time-based_0-ev2,EV1-0.time-based_0-demand,EV2-0.time-based_0-demand,EV3-0.time-based_0-demand,EV4-0.time-based_0-demand,EV5-0.time-based_0-demand,Battery1-0.time-based_0-soc,Battery1-0.time-based_0-p_out,Controller1-0.time-based_0-flow2b,Controller1-0.time-based_0-dump,Controller1-0.time-based_0-res_load,CSV_cost-0.time-based_0-Price_Surplus,CSV_cost-0.time-based_0-Price_Shortage
2007-01-01 19:45:00,0.0,0.0,0.0,0.0,0.0,0.507466667,0.483481312,0.483476552,0.517916325,0.4837459,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.893,0,0,-2.476086756,2.476086756,-0.3,-0.3
2007-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.386933333,0.390754428,0.382959473,0.379422771,0.370371374,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.893,0,0,-1.9104413789999999,1.9104413789999999,-0.05254,-0.05254
2007-01-01 20:15:00,0.0,0.0,0.0,0.0,0.0,0.478,0.486743877,0.493347909,0.472351801,0.487884254,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.893,0,0,-2.418327841,2.418327841,-0.03189,-0.03189
2007-01-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.399466667,0.414552112,0.380934371,0.386535083,0.412600445,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.893,0,0,-1.994088678,1.994088678,-0.24776,-0.24776
2007-01-01 20:45:00,0.0,0.0,0.0,0.0,0.0,0.3848,0.39182753,0.390442538,0.390638145,0.381785454,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.893,0,0,-1.939493667,1.939493667,-0.24776,-0.24776
2007-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.489333333,0.483108465,0.479439135,0.474820331,0.466585017,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.893,0,-2.393286281,-0.0,2.393286281,0.09142,0.09142
2007-01-01 21:15:00,0.0,0.0,0.0,0.0,0.0,0.367733333,0.37782857,0.373264089,0.38312519,0.380429696,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,47.228,-2.393286281,-1.882380878,-0.0,1.882380878,0.09142,0.09142
2007-01-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.4052,0.410523357,0.425200074,0.405053379,0.405091132,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,46.705,-1.882380878,-2.051067942,-0.0,2.051067942,0.12676,0.12676
2007-01-01 21:45:00,0.0,0.0,0.0,0.0,0.0,0.473466667,0.474961139,0.454598707,0.463216948,0.456282071,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,46.135,-2.051067942,-2.322525532,-0.0,2.322525532,0.13874,0.13874
2007-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.420933333,0.418685638,0.432891737,0.402248002,0.441717371,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,45.49,-2.322525532,-2.116476081,-0.0,2.116476081,0.18138,0.18138
2007-01-01 22:15:00,0.0,0.0,0.0,0.0,0.0,0.5184,0.54188667,0.534573439,0.543709235,0.50829513,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,44.902,-2.116476081,-2.646864474,-0.0,2.646864474,0.196,0.196
2007-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.456666667,0.441233871,0.477339397,0.465399784,0.464992845,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,44.167,-2.646864474,-2.3056325639999997,-0.0,2.3056325639999997,0.18143,0.18143
2007-01-01 22:45:00,0.0,0.0,0.0,0.0,0.0,0.378933333,0.387265826,0.38062353,0.391877495,0.373818441,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,43.527,-2.3056325639999997,-1.9125186250000001,-0.0,1.9125186250000001,0.16684,0.16684
2007-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.4936,0.469168731,0.487264439,0.474094778,0.486150861,1.0,1.0,1.0,1.0,1.0,11,9.000000000000068,11,11,9.000000000000068,42.996,-1.9125186250000001,-2.410278809,-0.0,2.410278809,0.16002,0.16002
2007-01-01 23:15:00,0.0,0.0,0.0,0.0,0.0,0.408666667,0.410339152,0.393667754,0.427418595,0.411577988,1.0,1.0,1.0,1.0,1.0,11,0,11,11,0,42.326,-2.410278809,0,-2.051670156,2.051670156,-0.04204,-0.04204
2007-01-01 23:30:00,0.0,0.0,0.0,0.0,0.0,0.379466667,0.36154499,0.39627563,0.379031123,0.389202365,1.0,1.0,1.0,1.0,1.0,9.000000000000068,0,11,11,0,42.326,0,0,-1.905520775,1.905520775,-0.24776,-0.24776
2007-01-01 23:45:00,0.0,0.0,0.0,0.0,0.0,0.518133333,0.509460889,0.527791908,0.511205092,0.494849116,1.0,1.0,1.0,1.0,1.0,0,0,9.000000000000068,11,0,42.326,0,0,-2.5614403379999997,2.5614403379999997,-0.24776,-0.24776
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.374933333,0.384133335,0.372848385,0.37613894,0.387181646,1.0,1.0,1.0,1.0,1.0,0,0,0,11,0,42.326,0,0,-1.8952356389999998,1.8952356389999998,-0.7,-0.7
2007-01-02 00:15:00,0.0,0.0,0.0,0.0,0.0,0.403333333,0.391661675,0.408093667,0.417398552,0.396392245,1.0,1.0,1.0,1.0,1.0,0,0,0,11,0,42.326,0,0,-2.016879472,2.016879472,-0.7,-0.7
2007-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.565733333,0.590016727,0.573642126,0.554895559,0.56381657,1.0,1.0,1.0,1.0,1.0,0,0,0,11,0,42.326,0,0,-2.8481043149999996,2.8481043149999996,-0.35626,-0.35626
2007-01-02 00:45:00,0.0,0.0,0.0,0.0,0.0,0.441733333,0.429064361,0.430535834,0.456694527,0.42518611,1.0,1.0,1.0,1.0,1.0,0,0,0,9.000000000000068,0,42.326,0,0,-2.183214165,2.183214165,-0.7,-0.7
2007-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.4488,0.436966732,0.443855483,0.460739785,0.457769197,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,42.326,0,0,-2.248131197,2.248131197,-0.0671,-0.0671
2007-01-02 01:15:00,0.0,0.0,0.0,0.0,0.0,0.448533333,0.455767063,0.449398927,0.456273529,0.437918586,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,42.326,0,-2.247891438,-0.0,2.247891438,0.09701,0.09701
2007-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.375066667,0.372766423,0.368367908,0.359000596,0.374147798,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,41.702,-2.247891438,-1.8493493920000001,-0.0,1.8493493920000001,0.1099,0.1099
2007-01-02 01:45:00,0.0,0.0,0.0,0.0,0.0,0.474533333,0.453603571,0.483318249,0.482545607,0.453138975,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,41.188,-1.8493493920000001,-2.347139735,-0.0,2.347139735,0.15445,0.15445
2007-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.4248,0.440369436,0.4252778,0.417557757,0.435838989,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,40.536,-2.347139735,-2.143843982,-0.0,2.143843982,0.16638,0.16638
2007-01-02 02:15:00,0.0,0.0,0.0,0.0,0.0,0.384666667,0.36572145,0.382929109,0.383713696,0.386534556,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,39.94,-2.143843982,-1.903565478,-0.0,1.903565478,0.14873,0.14873
2007-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.5004,0.477092511,0.497996151,0.489278723,0.510481523,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,39.411,-1.903565478,-2.4752489079999997,-0.0,2.4752489079999997,0.15686,0.15686
2007-01-02 02:45:00,0.0,0.0,0.0,0.0,0.0,0.4164,0.406586791,0.411397744,0.424768143,0.417301875,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,-2.4752489079999997,0,-2.076454553,2.076454553,-0.01562,-0.01562
2007-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.483466667,0.480598312,0.478772955,0.492068876,0.461583354,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.396490164,2.396490164,-0.01562,-0.01562
2007-01-02 03:15:00,0.0,0.0,0.0,0.0,0.0,0.5564,0.56697002,0.558516915,0.533611648,0.530745366,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.746243949,2.746243949,-0.02982,-0.02982
2007-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.389466667,0.395087163,0.391111457,0.387921466,0.371282453,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-1.9348692060000001,1.9348692060000001,-0.05,-0.05
2007-01-02 03:45:00,0.0,0.0,0.0,0.0,0.0,0.427333333,0.438541693,0.413790124,0.44803512,0.439396959,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.1670972290000003,2.1670972290000003,-0.07785,-0.07785
2007-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.478133333,0.473816693,0.488545043,0.484068695,0.488613935,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.413177699,2.413177699,-0.11332,-0.11332
2007-01-02 04:15:00,0.0,0.0,0.0,0.0,0.0,0.6188,0.622081706,0.621634941,0.58828876,0.636824668,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-3.087630075,3.087630075,-0.08825,-0.08825
2007-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,1.530133333,1.51305702,1.56240232,1.485435867,1.489563039,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-7.580591579,7.580591579,-0.11332,-0.11332
2007-01-02 04:45:00,0.0,0.0,0.0,0.0,0.0,1.5328,1.477423174,1.474437963,1.534996082,1.52354572,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-7.543202939,7.543202939,-0.3048,-0.3048
2007-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,1.4388,1.403169,1.443946359,1.42038379,1.483142367,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-7.1894415160000005,7.1894415160000005,-0.7,-0.7
2007-01-02 05:15:00,0.0,0.0,0.0,0.0,0.0,0.468533333,0.448517091,0.459305119,0.484675415,0.476776014,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.3378069719999997,2.3378069719999997,-0.7,-0.7
2007-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.504533333,0.517333234,0.526279761,0.498245356,0.528743984,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.575135668,2.575135668,-0.7,-0.7
2007-01-02 05:45:00,0.0,0.0,0.0,0.0,0.0,0.430533333,0.428547049,0.445368854,0.413506193,0.441700865,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.159656294,2.159656294,-0.26956,-0.26956
2007-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.491466667,0.499948752,0.481106306,0.486139728,0.478309366,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.436970819,2.436970819,-0.7,-0.7
2007-01-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.4152,0.39761885,0.395018624,0.431141908,0.421699968,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,38.723,0,0,-2.06067935,2.06067935,-0.56017,-0.56017
2007-01-02 06:30:00,0.0,0.0,0.0,0.0,0.0,0.384133333,0.401985623,0.373559086,0.373211697,0.365844218,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,38.723,0,0,-1.8987339569999997,1.8987339569999997,-0.7,-0.7
2007-01-02 06:45:00,0.0,0.0,0.0,0.0,0.0,0.497066667,0.510954655,0.499637767,0.485419885,0.49485566,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,38.723,0,0,-2.487934634,2.487934634,-0.03974,-0.03974
2007-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.390666667,0.407882642,0.385139979,0.396103128,0.40530418,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,38.723,0,0,-1.985096596,1.985096596,-0.01504,-0.01504
2007-01-02 07:15:00,0.0,0.0,0.0,0.0,0.0,0.3884,0.374014375,0.37245729,0.390151854,0.395130734,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,38.723,0,0,-1.9201542530000002,1.9201542530000002,-0.00519,-0.00519
2007-01-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.490266667,0.504290536,0.500209793,0.487150397,0.474120158,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,38.723,0,-2.456037551,-0.0,2.456037551,0.10606,0.10606
2007-01-02 07:45:00,0.0,0.0,0.0,0.0,0.0,0.380933333,0.364554627,0.371605893,0.396198666,0.397512062,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,38.041,-2.456037551,0,-1.9108045810000003,1.9108045810000003,0.06505,0.06505
2007-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.4984,0.510208679,0.492842543,0.483534527,0.485238601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,38.041,0,0,-2.47022435,2.47022435,-0.04,-0.04
2007-01-02 08:15:00,0.0,0.0,0.0,0.0,0.0,0.504133333,0.50537845,0.522083447,0.493999035,0.49101301,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,38.041,0,0,-2.516607275,2.516607275,-0.00519,-0.00519
2007-01-02 08:30:00,0.0,0.0,0.0,0.0,0.0,0.367733333,0.37040437,0.370764392,0.353417354,0.368425006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,38.041,0,-1.830744455,-0.0,1.830744455,0.10331,0.10331
2007-01-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.447333333,0.4692721,0.468242227,0.456633293,0.451726742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37.532,-1.830744455,-2.293207695,-0.0,2.293207695,0.10031,0.10031
2007-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.432133333,0.447037641,0.442113376,0.41924153,0.431325239,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,36.895,-2.293207695,0,-2.171851119,2.171851119,-0.01419,-0.01419
2007-01-02 09:15:00,0.6386573645333086,0.6386573645333086,0.6386573645333086,0.6386573645333086,0.6386573645333086,0.371866667,0.363469889,0.354461551,0.364358257,0.356154094,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,36.895,0,1.382976364666543,-0.0,-1.382976364666543,0.07868,0.07868
2007-01-02 09:30:00,0.764903070471088,0.764903070471088,0.764903070471088,0.764903070471088,0.764903070471088,0.457466667,0.460061348,0.460866657,0.460989931,0.475653646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37.206,1.382976364666543,1.5094771033554397,-0.0,-1.5094771033554397,0.10533,0.10533
2007-01-02 09:45:00,1.0421528020016966,1.0421528020016966,1.0421528020016966,1.0421528020016966,1.0421528020016966,0.409066667,0.4236343,0.407622156,0.39858213,0.403856591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37.546,1.5094771033554397,3.1680021660084834,-0.0,-3.1680021660084834,0.14852,0.14852
2007-01-02 10:00:00,1.7361113224023612,1.7361113224023612,1.7361113224023612,1.7361113224023612,1.7361113224023612,0.389066667,0.381578626,0.394771331,0.402309693,0.370211366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,38.259,3.1680021660084834,6.742618929011806,-0.0,-6.742618929011806,0.10331,0.10331
2007-01-02 10:15:00,10.409808491003327,10.409808491003327,10.409808491003327,10.409808491003327,10.409808491003327,0.471866667,0.451748889,0.459441624,0.472539728,0.49108391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,39.776,6.742618929011806,49.70236163701663,-0.0,-49.70236163701663,-0.01419,-0.01419
2007-01-02 10:30:00,3.965862852701532,3.965862852701532,3.965862852701532,3.965862852701532,3.965862852701532,0.471866667,0.477989345,0.476826909,0.457947937,0.474050761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.959,49.70236163701663,17.470632644507663,-0.0,-17.470632644507663,0.04729,0.04729
2007-01-02 10:45:00,2.256413918014665,2.256413918014665,2.256413918014665,2.256413918014665,2.256413918014665,0.4508,0.467308123,0.461245944,0.458771942,0.452100382,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,54.89,17.470632644507663,8.991843199073326,-0.0,-8.991843199073326,-0.01419,-0.01419
2007-01-02 11:00:00,2.4871442993248034,2.4871442993248034,2.4871442993248034,2.4871442993248034,2.4871442993248034,0.4648,0.487133042,0.470369605,0.463366284,0.463327333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,56.913,8.991843199073326,10.086725232624017,-0.0,-10.086725232624017,-0.04062,-0.04062
2007-01-02 11:15:00,5.432726589733227,5.432726589733227,5.432726589733227,5.432726589733227,5.432726589733227,0.374533333,0.368412726,0.373358832,0.357629241,0.378244984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,59.183,10.086725232624017,25.31145383266614,-0.0,-25.31145383266614,-0.04,-0.04
2007-01-02 11:30:00,4.127164985820497,4.127164985820497,4.127164985820497,4.127164985820497,4.127164985820497,0.435066667,0.429897353,0.434839512,0.446343102,0.427702882,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64.878,25.31145383266614,18.461975413102483,-0.0,-18.461975413102483,-0.04062,-0.04062
2007-01-02 11:45:00,6.755052209741093,6.755052209741093,6.755052209741093,6.755052209741093,6.755052209741093,0.456666667,0.465945919,0.475722971,0.436907833,0.45570789,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,69.032,18.461975413102483,31.484309768705465,-0.0,-31.484309768705465,0.07392,0.07392
2007-01-02 12:00:00,4.237637138765179,4.237637138765179,4.237637138765179,4.237637138765179,4.237637138765179,0.404133333,0.398726894,0.416492404,0.422579114,0.389723573,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,76.116,31.484309768705465,19.1565303758259,-0.0,-19.1565303758259,0.10121,0.10121
2007-01-02 12:15:00,7.427609582987024,7.427609582987024,7.427609582987024,7.427609582987024,7.427609582987024,0.4288,0.417800358,0.429765455,0.412802967,0.439576939,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80.426,19.1565303758259,35.00930219593512,-0.0,-35.00930219593512,0.13638,0.13638
2007-01-02 12:30:00,12.784037065572923,12.784037065572923,12.784037065572923,12.784037065572923,12.784037065572923,0.433333333,0.452878239,0.437195089,0.425320217,0.413263464,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,88.303,35.00930219593512,8.485000000000014,53.2731949858646,-61.75819498586461,0.14329,0.14329
2007-01-02 12:45:00,10.003445630888628,10.003445630888628,10.003445630888628,10.003445630888628,10.003445630888628,0.4376,0.442991668,0.430914666,0.447957958,0.425856471,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,7.542222222222234,0.0,47.83190739144314,-47.83190739144314,0.14329,0.14329
2007-01-02 13:00:00,7.063612165665325,7.063612165665325,7.063612165665325,7.063612165665325,7.063612165665325,0.515333333,0.522039767,0.512842051,0.510282218,0.502083435,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,32.75548002432662,-32.75548002432662,0.14329,0.14329
2007-01-02 13:15:00,10.426947468439566,10.426947468439566,10.426947468439566,10.426947468439566,10.426947468439566,0.4512,0.471005224,0.460230074,0.442974452,0.452680436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,49.85664715619783,-49.85664715619783,0.14329,0.14329
2007-01-02 13:30:00,11.282614602463111,11.282614602463111,11.282614602463111,11.282614602463111,11.282614602463111,0.412666667,0.427760994,0.398223546,0.402278035,0.411479324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,54.36066444631556,-54.36066444631556,0.14329,0.14329
2007-01-02 13:45:00,17.982731639788014,17.982731639788014,17.982731639788014,17.982731639788014,17.982731639788014,0.4568,0.448125167,0.460976709,0.471551062,0.465507033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,87.61069822794006,-87.61069822794006,0.14329,0.14329
2007-01-02 14:00:00,13.504756689574602,13.504756689574602,13.504756689574602,13.504756689574602,13.504756689574602,0.424533333,0.428883432,0.439310324,0.438341881,0.42784754,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,65.36486693787302,-65.36486693787302,0.14329,0.14329
2007-01-02 14:15:00,5.785502695586478,5.785502695586478,5.785502695586478,5.785502695586478,5.785502695586478,0.411733333,0.400836823,0.427927841,0.420980766,0.413538507,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,26.852496207932393,-26.852496207932393,0.14329,0.14329
2007-01-02 14:30:00,3.470527570950732,3.470527570950732,3.470527570950732,3.470527570950732,3.470527570950732,0.488533333,0.483122292,0.506719908,0.497429169,0.473522323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,14.903310829753659,-14.903310829753659,0.1302,0.1302
2007-01-02 14:45:00,2.300732100509838,2.300732100509838,2.300732100509838,2.300732100509838,2.300732100509838,0.428933333,0.43376042,0.422997431,0.436049151,0.449107565,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,9.332812602549188,-9.332812602549188,0.1152,0.1152
2007-01-02 15:00:00,2.271049449857461,2.271049449857461,2.271049449857461,2.271049449857461,2.271049449857461,1.224533333,1.239577885,1.254239055,1.193124059,1.186760672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,5.257012245287305,-5.257012245287305,0.10698,0.10698
2007-01-02 15:15:00,4.910176467698268,4.910176467698268,4.910176467698268,4.910176467698268,4.910176467698268,1.560666667,1.538137633,1.524101317,1.529948455,1.627230779,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,16.770797487491343,-16.770797487491343,0.14325,0.14325
2007-01-02 15:30:00,1.8507991007061535,1.8507991007061535,1.8507991007061535,1.8507991007061535,1.8507991007061535,1.585066667,1.594114746,1.561741504,1.526071135,1.61641522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0.0,1.3705862315307655,-1.3705862315307655,0.14892,0.14892
2007-01-02 15:45:00,0.8269145863612,0.8269145863612,0.8269145863612,0.8269145863612,0.8269145863612,1.382133333,1.423133512,1.418821545,1.436156779,1.408007564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0,-2.9336798011940006,2.9336798011940006,-0.02087,-0.02087
2007-01-02 16:00:00,0.5864590332281233,0.5864590332281233,0.5864590332281233,0.5864590332281233,0.5864590332281233,0.926933333,0.911941538,0.889942615,0.968642201,0.917117695,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,90,0,0,-1.6822822158593835,1.6822822158593835,-0.00969,-0.00969
2007-01-02 16:15:00,0.0,0.0,0.0,0.0,0.0,1.410533333,1.396655827,1.454122034,1.379107556,1.37095381,1.0,0.0,0.0,0.0,0.0,0,0,0,0,11,90,0,-7.01137256,-0.0,7.01137256,0.1187,0.1187
2007-01-02 16:30:00,0.0,0.0,0.0,0.0,0.0,1.4952,1.426708435,1.523133987,1.563249575,1.52927647,1.0,0.0,0.0,0.0,0.0,0,0,0,0,11,88.052,-7.01137256,0,-7.537568467000001,7.537568467000001,-0.03859,-0.03859
2007-01-02 16:45:00,0.0,0.0,0.0,0.0,0.0,2.0036,1.995031012,1.960036801,1.994152126,1.980289768,1.0,0.0,0.0,0.0,0.0,0,0,0,0,11,88.052,0,-9.933109707,-0.0,9.933109707,0.10248,0.10248
2007-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,2.398933333,2.395106063,2.350562581,2.301485601,2.393421146,1.0,0.0,0.0,0.0,0.0,0,0,0,0,11,85.293,-9.933109707,-11.839508724,-0.0,11.839508724,0.09798,0.09798
2007-01-02 17:15:00,0.0,0.0,0.0,0.0,0.0,2.229733333,2.19608543,2.304822563,2.260272654,2.150354382,1.0,0.0,0.0,0.0,0.0,0,0,0,0,11,82.004,-11.839508724,0,-11.141268362,11.141268362,0.07138,0.07138
2007-01-02 17:30:00,0.0,0.0,0.0,0.0,0.0,1.789333333,1.782617103,1.852043273,1.791685148,1.733264052,1.0,0.0,1.0,0.0,1.0,0,11,11,0,11,82.004,0,0,-8.948942909,8.948942909,0.07916,0.07916
2007-01-02 17:45:00,0.0,0.0,0.0,0.0,0.0,2.1268,2.186846819,2.092903484,2.02758015,2.100733402,1.0,0.0,1.0,0.0,1.0,0,11,11,0,11,82.004,0,-10.534863855,-0.0,10.534863855,0.08655,0.08655
2007-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,2.4648,2.431285578,2.43189331,2.401212948,2.444177486,1.0,0.0,1.0,1.0,1.0,0,11,11,11,11,79.078,-10.534863855,-12.173369322,-0.0,12.173369322,0.13638,0.13638
2007-01-02 18:15:00,0.0,0.0,0.0,0.0,0.0,1.987066667,1.925537291,1.92649053,1.962958452,1.937089985,1.0,0.0,1.0,1.0,1.0,0,11,11,11,11,75.697,-12.173369322,-9.739142925,-0.0,9.739142925,0.15454,0.15454
2007-01-02 18:30:00,0.0,0.0,0.0,0.0,0.0,1.907866667,1.956484198,1.842980767,1.973897705,1.95745319,1.0,0.0,1.0,1.0,1.0,0,11,11,11,11,72.992,-9.739142925,-9.638682527,-0.0,9.638682527,0.15211,0.15211
2007-01-02 18:45:00,0.0,0.0,0.0,0.0,0.0,1.528533333,1.564671983,1.461870163,1.591212003,1.577161631,1.0,0.0,1.0,1.0,1.0,0,11,11,11,11,70.315,-9.638682527,-7.723449112999999,-0.0,7.723449112999999,0.15205,0.15205
2007-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,1.248133333,1.266263123,1.190455744,1.279276406,1.233406286,1.0,0.0,1.0,1.0,1.0,0,11,11,11,11,68.17,-7.723449112999999,-6.217534892000001,-0.0,6.217534892000001,0.15199,0.15199
2007-01-02 19:15:00,0.0,0.0,0.0,0.0,0.0,1.3288,1.34519538,1.278572226,1.393756258,1.354558862,1.0,0.0,1.0,1.0,1.0,0,11,11,11,11,66.443,-6.217534892000001,-6.700882726000001,-0.0,6.700882726000001,0.15199,0.15199
2007-01-02 19:30:00,0.0,0.0,0.0,0.0,0.0,1.332933333,1.360644973,1.365835331,1.300265468,1.285078599,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,64.582,-6.700882726000001,-6.644757704000001,-0.0,6.644757704000001,0.12147,0.12147
2007-01-02 19:45:00,0.0,0.0,0.0,0.0,0.0,2.163333333,2.106873072,2.179278853,2.225091487,2.240853102,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,62.736,-6.644757704000001,-10.915429846999999,-0.0,10.915429846999999,0.09849,0.09849
2007-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,2.79,2.79305675,2.814333782,2.852485799,2.753650667,1.0,1.0,1.0,1.0,1.0,11,11,11,11,11,59.704,-10.915429846999999,-14.003526998,-0.0,14.003526998,0.09806,0.09806
