Column1;Column2;Column3;Column4;Column5;Column6
Time;Player;Sell;Buy;Total Costs;Total Revenue
2012-04-15 06:00:00;prosumer_s1_4;1.1241942763203854;0.0;-1.9799745689631105;5.317212174114249
2012-04-15 06:00:00;prosumer_s1_5;0.0;-3.4050914761998623;6.332650714415779;0.0
2012-04-15 06:15:00;prosumer_s1_0;0.0;-1.0036219471450227;-4.84898683474666;1.025452103594025
2012-04-15 06:15:00;prosumer_s1_1;0.0;-1.9243740586675573;3.2385808307634667;0.0
2012-04-15 06:15:00;prosumer_s1_2;0;-0.4933380326254797;-11.326189744779343;0.0
2012-04-15 06:15:00;prosumer_s1_3;0.0;-2.292341478941106;5.703454806687671;0.0
2012-04-15 06:15:00;prosumer_s1_4;0.9821528792996724;0.0;-1.9799745689631105;5.435552646341735
2012-04-15 06:15:00;prosumer_s1_5;0.0;-2.8876724219760006;6.680588927760527;0.0
2012-04-15 06:30:00;prosumer_s1_0;0.0;-3.3193289155164027;-5.203835459589653;1.025452103594025
2012-04-15 06:30:00;prosumer_s1_1;0.0;-2.194203004688454;3.00401235663594;0.0
2012-04-15 06:30:00;prosumer_s1_2;0;-5.234226794316751;-11.885748085441913;0.0
2012-04-15 06:30:00;prosumer_s1_3;0.0;-2.340628734202782;5.453232876671243;0.0
2012-04-15 06:30:00;prosumer_s1_4;0.0;-1.7373836467193498;-2.1657073521715358;5.435552646341735
2012-04-15 06:30:00;prosumer_s1_5;0.0;-3.553761130834586;6.300678625891288;0.0
2012-04-15 06:45:00;prosumer_s1_0;0.0;-1.076360392282083;-5.053471516296026;1.025452103594025
2012-04-15 06:45:00;prosumer_s1_1;0.0;-1.77002547929623;3.2512789902890886;0.0
2012-04-15 06:45:00;prosumer_s1_2;0;0.0;-11.885748085441913;0.0
2012-04-15 06:45:00;prosumer_s1_3;0.0;-2.4096309718296856;5.78985025631913;0.0
2012-04-15 06:45:00;prosumer_s1_4;0.0;-0.1850644186000942;-2.1398544724636026;5.435552646341735
2012-04-15 06:45:00;prosumer_s1_5;0.0;-3.838622953524346;6.836921401311145;0.0
2012-04-15 07:00:00;prosumer_s1_0;0.0;-1.7373620710641875;-4.96046662853049;1.025452103594025
2012-04-15 07:00:00;prosumer_s1_1;0.0;-1.666040658190678;3.340465882882486;0.0
2012-04-15 07:00:00;prosumer_s1_2;0;0.0;-11.885748085441913;0.0
2012-04-15 07:00:00;prosumer_s1_3;0.0;-2.149915752093736;5.904940067797723;0.0
2012-04-15 07:00:00;prosumer_s1_4;0.0;-0.0327223815635484;-2.1381027699973028;5.435552646341735
2012-04-15 07:00:00;prosumer_s1_5;0.0;-3.898874127197688;7.045636876715681;0.0
2012-04-15 07:15:00;prosumer_s1_0;0.0;-2.570296614666388;-4.243852101553292;1.025452103594025
2012-04-15 07:15:00;prosumer_s1_1;0.0;-0.9767458365574728;3.6127886380258376;0.0
2012-04-15 07:15:00;prosumer_s1_2;0;-2.10534830327955;-11.298764011359573;0.0
2012-04-15 07:15:00;prosumer_s1_3;0.0;-2.5420678799143563;6.613684249661418;0.0
2012-04-15 07:15:00;prosumer_s1_4;0.1824450171613321;0.0;-2.1381027699973028;5.486419440830115
2012-04-15 07:15:00;prosumer_s1_5;0.0;-3.800980012346901;8.105373514913486;0.0
2012-04-15 07:30:00;prosumer_s1_0;0.0;-2.830797314885054;-3.5377136398112903;1.025452103594025
2012-04-15 07:30:00;prosumer_s1_1;0.0;-0.9107453794622312;3.839972809040289;0.0
2012-04-15 07:30:00;prosumer_s1_2;0;-1.8078342593339465;-10.847802264201635;0.0
2012-04-15 07:30:00;prosumer_s1_3;0.0;-2.5123822379763734;7.2403945123509965;0.0
2012-04-15 07:30:00;prosumer_s1_4;0.0;-0.4449822578679105;-2.027102563298969;5.486419440830115
2012-04-15 07:30:00;prosumer_s1_5;0.0;-3.8511546905854246;9.066038708016833;0.0
2012-04-15 07:45:00;prosumer_s1_0;0.0;-2.9975123064689337;-2.882611560644458;1.025452103594025
2012-04-15 07:45:00;prosumer_s1_1;0.0;-0.9405383142281832;4.045526128657106;0.0
2012-04-15 07:45:00;prosumer_s1_2;0;-2.1937998273818087;-10.368350411713116;0.0
2012-04-15 07:45:00;prosumer_s1_3;0.0;-2.297899228975559;7.742597141967908;0.0
2012-04-15 07:45:00;prosumer_s1_4;0.0;-0.0188764808027255;-2.0229771350915415;5.486419440830115
2012-04-15 07:45:00;prosumer_s1_5;0.0;-3.745134078679712;9.884532469128958;0.0
2012-04-15 08:00:00;prosumer_s1_0;0.0;-2.973874165210709;-1.7317647411177097;1.025452103594025
2012-04-15 08:00:00;prosumer_s1_1;0.0;-0.202933945817484;4.124058666734929;0.0
2012-04-15 08:00:00;prosumer_s1_2;0;-1.8580930540216447;-9.649294943051737;0.0
2012-04-15 08:00:00;prosumer_s1_3;0.0;-2.7449414159497327;8.804850257882505;0.0
2012-04-15 08:00:00;prosumer_s1_4;0.0;-0.1123507210789642;-1.9794990109873558;5.486419440830115
2012-04-15 08:00:00;prosumer_s1_5;0.0;-3.19627759388036;11.121446238471714;0.0
2012-04-15 08:15:00;prosumer_s1_0;0.0;-2.822354236921018;-1.137503621454526;1.025452103594025
2012-04-15 08:15:00;prosumer_s1_1;0.0;-0.4257679424960766;4.213706284640055;0.0
2012-04-15 08:15:00;prosumer_s1_2;0;-1.7061880358448698;-9.290048325715986;0.0
2012-04-15 08:15:00;prosumer_s1_3;0.0;-2.1094951235209063;9.249015245263797;0.0
2012-04-15 08:15:00;prosumer_s1_4;0.0;-0.4674056275320775;-1.8810843655397658;5.486419440830115
2012-04-15 08:15:00;prosumer_s1_5;0.0;-2.751916465235926;11.700876325048906;0.0
2012-04-15 08:30:00;prosumer_s1_0;0.0;-2.5376304423008085;-0.15376664306886534;1.025452103594025
2012-04-15 08:30:00;prosumer_s1_1;0.0;-0.511450943682432;4.411975188395194;0.0
2012-04-15 08:30:00;prosumer_s1_2;0;-1.548317587051231;-8.68982804175448;0.0
2012-04-15 08:30:00;prosumer_s1_3;0.0;-1.540992980039595;9.846396074492503;0.0
2012-04-15 08:30:00;prosumer_s1_4;0.0;-0.0974428339561979;-1.8433097087404513;5.486419440830115
2012-04-15 08:30:00;prosumer_s1_5;0.0;-2.9655489748639834;12.850500060308924;0.0
2012-04-15 08:45:00;prosumer_s1_0;0.0;-2.596973270824603;0.8498521216420096;1.025452103594025
