date,H2demand1-0.time-based_0-tot_dem,H2demand2-0.time-based_0-tot_dem,compressor1-0.time-based_0-flow_from_c,H2valve1-0.time-based_0-out2,H2valve1-0.time-based_0-out1,H2_controller-0.time-based_0-desired_out,H2_controller-0.time-based_0-dump,H2Buffer1-0.time-based_0-soc,H2Buffer1-0.time-based_0-h2_out,H2Buffer1-0.time-based_0-free_capacity
2012-01-01 10:00:00,168.5,0.0,168.5,0.0,168.5,168.5,0,79.00708597743167,168.5,55031.00484008041
2012-01-01 10:15:00,168.5,142.0,200.0,0.0,168.5,310.5,0,78.96893854748092,200.0,55131.00484008039
2012-01-01 10:30:00,0.0,142.0,142.0,91.46537842190016,108.53462157809984,142.0,0,78.9529166269016,142.0,55173.00484008039
2012-01-01 10:45:00,168.75,0.0,168.75,142.0,0.0,168.75,0,78.92669026881045,168.75,55241.75484008041
2012-01-01 11:00:00,168.75,229.5,200.0,0.0,168.75,398.25,0,78.88854283885969,200.0,55341.75484008039
2012-01-01 11:15:00,168.75,229.5,200.0,115.2542372881356,84.7457627118644,398.25,0,78.85039540890894,200.0,55441.75484008038
2012-01-01 11:30:00,168.75,0.0,168.75,115.2542372881356,84.7457627118644,168.75,0,78.82416905081779,168.75,55510.50484008039
2012-01-01 11:45:00,0.0,0.0,0.0,0.0,168.75,0.0,0,78.86231648076854,0.0,55410.50484008041
2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0,78.9004639107193,0.0,55310.504840080415
2012-01-01 12:15:00,194.5,153.25,200.0,0.0,0.0,347.75,0,78.86231648076854,200.0,55410.50484008041
2012-01-01 12:30:00,194.5,153.25,200.0,88.13803019410497,111.86196980589504,347.75,0,78.82416905081779,200.0,55510.50484008039
2012-01-01 12:45:00,0.0,153.25,153.25,88.13803019410497,111.86196980589504,153.25,0,78.80385554436901,153.25,55563.75484008038
2012-01-01 13:00:00,152.4,153.25,200.0,153.25,0.0,305.65,0,78.76570811441826,200.0,55663.754840080364
2012-01-01 13:15:00,152.4,0.0,152.4,100.27809586127924,99.72190413872076,152.4,0,78.74571886112406,152.4,55716.154840080366
2012-01-01 13:30:00,152.4,0.0,152.4,0.0,152.4,152.4,0,78.72572960782986,152.4,55768.554840080375
2012-01-01 13:45:00,152.4,203.3333333333333,200.0,0.0,152.4,355.7333333333333,0,78.68758217787911,200.0,55868.55484008036
2012-01-01 14:00:00,152.4,203.3333333333333,200.0,114.31784107946028,85.68215892053973,355.7333333333333,0,78.64943474792835,200.0,55968.554840080345
2012-01-01 14:15:00,0.0,203.3333333333333,200.0,114.31784107946028,85.68215892053973,203.3333333333333,0,78.6112873179776,200.0,56068.55484008034
2012-01-01 14:30:00,0.0,0.0,0.0,200.0,0.0,0.0,0,78.64943474792835,0.0,55968.554840080345
2012-01-01 14:45:00,0.0,216.0,200.0,0.0,0.0,216.0,0,78.6112873179776,200.0,56068.55484008034
2012-01-01 15:00:00,140.8,216.0,200.0,200.0,0.0,356.8,0,78.57313988802684,200.0,56168.55484008033
2012-01-01 15:15:00,140.8,0.0,140.8,121.0762331838565,78.9237668161435,140.8,0,78.55757573660694,140.8,56209.35484008033
2012-01-01 15:30:00,140.8,0.0,140.8,0.0,140.8,140.8,0,78.54201158518703,140.8,56250.15484008032
2012-01-01 15:45:00,140.8,207.0,200.0,0.0,140.8,347.8,0,78.50386415523627,200.0,56350.15484008032
2012-01-01 16:00:00,140.8,0.0,140.8,119.03392754456584,80.96607245543416,140.8,0,78.48830000381636,140.8,56390.95484008031
2012-01-01 16:15:00,0.0,0.0,0.0,0.0,140.8,0.0,0,78.52644743376712,0.0,56290.95484008032
2012-01-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0,78.56459486371787,0.0,56190.95484008033
2012-01-01 16:45:00,220.0,157.5,200.0,0.0,0.0,377.5,0,78.52644743376712,200.0,56290.95484008032
2012-01-01 17:00:00,0.0,157.5,157.5,83.44370860927152,116.55629139072848,157.5,0,78.50451266154543,157.5,56348.45484008032
2012-01-01 17:15:00,195.66666666666663,157.5,200.0,157.5,0.0,353.16666666666663,0,78.46636523159468,200.0,56448.4548400803
2012-01-01 17:30:00,195.66666666666663,157.5,200.0,89.19301557338369,110.80698442661634,353.16666666666663,0,78.42821780164392,200.0,56548.454840080296
2012-01-01 17:45:00,195.66666666666663,0.0,195.66666666666663,89.19301557338369,110.80698442661634,195.66666666666663,0,78.39172342699104,195.66666666666663,56644.12150674695
2012-01-01 18:00:00,0.0,0.0,0.0,0.0,195.66666666666663,0.0,0,78.42987085694179,0.0,56544.12150674697
2012-01-01 18:15:00,147.0,195.66666666666663,200.0,0.0,0.0,342.66666666666663,0,78.39172342699104,200.0,56644.12150674695
2012-01-01 18:30:00,147.0,195.66666666666663,200.0,114.2023346303502,85.7976653696498,342.66666666666663,0,78.35357599704028,200.0,56744.12150674694
2012-01-01 18:45:00,147.0,195.66666666666663,200.0,114.2023346303502,85.7976653696498,342.66666666666663,0,78.31542856708953,200.0,56844.12150674693
2012-01-01 19:00:00,0.0,169.0,169.0,114.2023346303502,85.7976653696498,169.0,0,78.2891068404235,169.0,56913.12150674694
2012-01-01 19:15:00,152.8,169.0,200.0,169.0,0.0,321.8,0,78.25095941047275,200.0,57013.12150674693
2012-01-01 19:30:00,152.8,169.0,200.0,105.0341827221877,94.96581727781232,321.8,0,78.21281198052199,200.0,57113.12150674692
2012-01-01 19:45:00,152.8,181.0,200.0,105.0341827221877,94.96581727781232,333.8,0,78.17466455057124,200.0,57213.1215067469
2012-01-01 20:00:00,152.8,181.0,200.0,108.4481725584182,91.5518274415818,333.8,0,78.13651712062048,200.0,57313.12150674689
2012-01-01 20:15:00,152.8,181.0,200.0,108.4481725584182,91.5518274415818,333.8,0,78.09836969066973,200.0,57413.12150674688
2012-01-01 20:30:00,0.0,0.0,0.0,108.4481725584182,91.5518274415818,0.0,0,78.13651712062048,0.0,57313.12150674689
2012-01-01 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0,78.17466455057124,0.0,57213.1215067469
2012-01-01 21:00:00,0.0,283.0,200.0,0.0,0.0,283.0,0,78.13651712062048,200.0,57313.12150674689
2012-01-01 21:15:00,188.66666666666663,166.75,200.0,200.0,0.0,355.41666666666663,0,78.09836969066973,200.0,57413.12150674688
2012-01-01 21:30:00,188.66666666666663,166.75,200.0,93.8335287221571,106.16647127784292,355.41666666666663,0,78.06022226071897,200.0,57513.12150674687
2012-01-01 21:45:00,188.66666666666663,166.75,200.0,93.8335287221571,106.16647127784292,355.41666666666663,0,78.02207483076822,200.0,57613.12150674686
2012-01-01 22:00:00,0.0,166.75,166.75,93.8335287221571,106.16647127784292,166.75,0,77.99661142127609,166.75,57679.87150674687
2012-01-01 22:15:00,0.0,0.0,0.0,166.75,0.0,0.0,0,78.03475885122684,0.0,57579.87150674687
2012-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0,78.0729062811776,0.0,57479.87150674688
2012-01-01 22:45:00,177.0,0.0,177.0,0.0,0.0,177.0,0,78.04353276011551,177.0,57556.87150674688
2012-01-01 23:00:00,177.0,152.2,200.0,0.0,177.0,329.2,0,78.00538533016476,200.0,57656.87150674687
2012-01-01 23:15:00,177.0,152.2,200.0,92.4665856622114,107.5334143377886,329.2,0,77.967237900214,200.0,57756.87150674687
2012-01-01 23:30:00,177.0,152.2,200.0,92.4665856622114,107.5334143377886,329.2,0,77.92909047026325,200.0,57856.87150674685
2012-01-01 23:45:00,0.0,152.2,152.2,92.4665856622114,107.5334143377886,152.2,0,77.90917751182896,152.2,57909.07150674683
2012-01-02 00:00:00,0.0,152.2,152.2,152.2,0.0,152.2,0,77.88926455339467,152.2,57961.271506746816
2012-01-02 00:15:00,202.5,154.0,200.0,152.2,0.0,356.5,0,77.85111712344391,200.0,58061.2715067468
