date,GPController-0.gpctrl_0-demand[0],GPController-0.gpctrl_1-demand[0],GPController-0.gpctrl_2-demand[0],GPController-0.gpctrl_3-demand[0],GPController-0.gpctrl_4-demand[0],GPController-0.gpctrl_5-demand[0],GPController-0.gpctrl_0-generator[0],GPController-0.gpctrl_1-generator[0],GPController-0.gpctrl_2-generator[0],GPController-0.gpctrl_3-generator[0],GPController-0.gpctrl_4-generator[0],GPController-0.gpctrl_5-generator[0],GPController-0.gpctrl_0-generator[1],GPController-0.gpctrl_2-generator[1],GPController-0.gpctrl_4-generator[1],GPController-0.gpctrl_0-net,GPController-0.gpctrl_1-net,GPController-0.gpctrl_2-net,GPController-0.gpctrl_3-net,GPController-0.gpctrl_4-net,GPController-0.gpctrl_5-net,GPController-0.gpctrl_0-excess,GPController-0.gpctrl_1-excess,GPController-0.gpctrl_2-excess,GPController-0.gpctrl_3-excess,GPController-0.gpctrl_4-excess,GPController-0.gpctrl_5-excess,GPController-0.gpctrl_0-deficit,GPController-0.gpctrl_1-deficit,GPController-0.gpctrl_2-deficit,GPController-0.gpctrl_3-deficit,GPController-0.gpctrl_4-deficit,GPController-0.gpctrl_5-deficit,Battery-0.Battery_0-soc,Battery-0.Battery_0-flow2b,GPController-0.gpctrl_2-storage[0],GPController-0.gpctrl_2-flow2b[0],RTprice-0.rtprice_0-buy_price,RTprice-0.rtprice_0-sell_price,Prosumer-0.prosumer_s1_0-rt_buy,Prosumer-0.prosumer_s1_1-rt_buy,Prosumer-0.prosumer_s1_2-rt_buy,Prosumer-0.prosumer_s1_3-rt_buy,Prosumer-0.prosumer_s1_4-rt_buy,Prosumer-0.prosumer_s1_5-rt_buy,Prosumer-0.prosumer_s1_0-rt_sell,Prosumer-0.prosumer_s1_1-rt_sell,Prosumer-0.prosumer_s1_2-rt_sell,Prosumer-0.prosumer_s1_3-rt_sell,Prosumer-0.prosumer_s1_4-rt_sell,Prosumer-0.prosumer_s1_5-rt_sell,Emarket-0.emarket_0-market_price,Emarket-0.emarket_0-market_quantity,Prosumer-0.prosumer_s1_0-p2em,Prosumer-0.prosumer_s1_1-p2em,Prosumer-0.prosumer_s1_2-p2em,Prosumer-0.prosumer_s1_3-p2em,Prosumer-0.prosumer_s1_4-p2em,Prosumer-0.prosumer_s1_5-p2em,P2Ptrading-0.p2ptrading_0-quantity_traded,Prosumer-0.prosumer_s1_0-p2p2p,Prosumer-0.prosumer_s1_1-p2p2p,Prosumer-0.prosumer_s1_2-p2p2p,Prosumer-0.prosumer_s1_3-p2p2p,Prosumer-0.prosumer_s1_4-p2p2p,Prosumer-0.prosumer_s1_5-p2p2p,Wind-0.wind_0-wind_gen,Wind-0.wind_1-wind_gen,Wind-0.wind_2-wind_gen,PV-0.pv_0-pv_gen,PV-0.pv_1-pv_gen,PV-0.pv_2-pv_gen,PV-0.pv_3-pv_gen,PV-0.pv_4-pv_gen,PV-0.pv_5-pv_gen,Load-0.load_0-load_dem,Load-0.load_1-load_dem,Load-0.load_2-load_dem,Load-0.load_3-load_dem,Load-0.load_4-load_dem,Load-0.load_5-load_dem
2012-04-15 09:15:00,63.0720255,63.0720255,63.0720255,63.0720255,63.0720255,63.0720255,22.04816995297663,95.59856237460525,22.04816995297663,95.59856237460525,22.04816995297663,95.59856237460525,95.59856237460525,95.59856237460525,95.59856237460525,54.57470682758187,32.52653687460525,54.57470682758187,32.52653687460525,54.57470682758187,32.52653687460525,54.57470682758187,32.52653687460525,0,32.52653687460525,54.57470682758187,32.52653687460525,0,0,0,0,0,0,20,,20,54.57470682758187,0.2,0.1,0.0,0.0,0,0.0,0.0,0.0,54.57470682758187,32.52653687460525,0,32.52653687460525,54.57470682758187,32.52653687460525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0720255,63.0720255,63.0720255,63.0720255,63.0720255,63.0720255,22.04816995297663,22.04816995297663,22.04816995297663,95.59856237460525,95.59856237460525,95.59856237460525,95.59856237460525,95.59856237460525,95.59856237460525
2012-04-15 09:30:00,16.467255,16.467255,16.467255,16.467255,16.467255,16.467255,14.096514675359368,149.1739709165802,14.096514675359368,149.1739709165802,14.096514675359368,149.1739709165802,149.1739709165802,149.1739709165802,149.1739709165802,146.80323059193958,132.7067159165802,146.80323059193958,132.7067159165802,146.80323059193958,132.7067159165802,146.80323059193958,132.7067159165802,0,132.7067159165802,146.80323059193958,132.7067159165802,0,0,0,0,0,0,20,,20,146.80323059193958,0.2,0.1,0.0,0.0,0,0.0,0.0,0.0,146.80323059193958,132.7067159165802,0,132.7067159165802,146.80323059193958,132.7067159165802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.467255,16.467255,16.467255,16.467255,16.467255,16.467255,14.096514675359368,14.096514675359368,14.096514675359368,149.1739709165802,149.1739709165802,149.1739709165802,149.1739709165802,149.1739709165802,149.1739709165802
2012-04-15 09:45:00,32.5493655,32.5493655,32.5493655,32.5493655,32.5493655,32.5493655,26.862081812539593,137.9642911332785,26.862081812539593,137.9642911332785,26.862081812539593,137.9642911332785,137.9642911332785,137.9642911332785,137.9642911332785,132.2770074458181,105.4149256332785,132.2770074458181,105.4149256332785,132.2770074458181,105.4149256332785,132.2770074458181,105.4149256332785,0,105.4149256332785,132.2770074458181,105.4149256332785,0,0,0,0,0,0,20,,20,132.2770074458181,0.20853278438979503,0.10426639219489751,0.0,0.0,0,0.0,0.0,0.0,132.2770074458181,105.4149256332785,0,105.4149256332785,132.2770074458181,105.4149256332785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5493655,32.5493655,32.5493655,32.5493655,32.5493655,32.5493655,26.862081812539593,26.862081812539593,26.862081812539593,137.9642911332785,137.9642911332785,137.9642911332785,137.9642911332785,137.9642911332785,137.9642911332785
2012-04-15 10:00:00,49.44545375,49.44545375,49.44545375,49.44545375,49.44545375,49.44545375,20.942021788019733,149.8002864893866,20.942021788019733,149.8002864893866,20.942021788019733,149.8002864893866,149.8002864893866,149.8002864893866,149.8002864893866,121.29685452740632,100.3548327393866,121.29685452740632,100.3548327393866,121.29685452740632,100.3548327393866,121.29685452740632,100.3548327393866,0,100.3548327393866,121.29685452740632,100.3548327393866,0,0,0,0,0,0,20,,20,121.29685452740632,0.20533129415373863,0.10266564707686932,0.0,0.0,0,0.0,0.0,0.0,121.29685452740632,100.3548327393866,0,100.3548327393866,121.29685452740632,100.3548327393866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.44545375,49.44545375,49.44545375,49.44545375,49.44545375,49.44545375,20.942021788019733,20.942021788019733,20.942021788019733,149.8002864893866,149.8002864893866,149.8002864893866,149.8002864893866,149.8002864893866,149.8002864893866
2012-04-15 10:15:00,48.38219825,48.38219825,48.38219825,48.38219825,48.38219825,48.38219825,13.106638635857076,124.07776144881264,13.106638635857076,124.07776144881264,13.106638635857076,124.07776144881264,124.07776144881264,124.07776144881264,124.07776144881264,88.8022018346697,75.69556319881264,88.8022018346697,75.69556319881264,88.8022018346697,75.69556319881264,88.8022018346697,75.69556319881264,0,75.69556319881264,88.8022018346697,75.69556319881264,0,0,0,0,0,0,20,,20,88.8022018346697,0.24175917868423027,0.12087958934211514,0.0,0.0,0,0.0,0.0,0.0,88.8022018346697,75.69556319881264,0,75.69556319881264,88.8022018346697,75.69556319881264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.38219825,48.38219825,48.38219825,48.38219825,48.38219825,48.38219825,13.106638635857076,13.106638635857076,13.106638635857076,124.07776144881264,124.07776144881264,124.07776144881264,124.07776144881264,124.07776144881264,124.07776144881264
2012-04-15 10:30:00,53.980655000000006,53.980655000000006,53.980655000000006,53.980655000000006,53.980655000000006,53.980655000000006,8.206125648932222,140.12377250640134,8.206125648932222,140.12377250640134,8.206125648932222,140.12377250640134,140.12377250640134,140.12377250640134,140.12377250640134,94.34924315533354,86.14311750640132,94.34924315533354,86.14311750640132,94.34924315533354,86.14311750640132,94.34924315533354,86.14311750640132,0,86.14311750640132,94.34924315533354,86.14311750640132,0,0,0,0,0,0,20,,20,94.34924315533354,0.33773948551419697,0.16886974275709848,0.0,0.0,0,0.0,0.0,0.0,94.34924315533354,86.14311750640132,0,86.14311750640132,94.34924315533354,86.14311750640132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.980655000000006,53.980655000000006,53.980655000000006,53.980655000000006,53.980655000000006,53.980655000000006,8.206125648932222,8.206125648932222,8.206125648932222,140.12377250640134,140.12377250640134,140.12377250640134,140.12377250640134,140.12377250640134,140.12377250640134
2012-04-15 10:45:00,74.26120275000001,74.26120275000001,74.26120275000001,74.26120275000001,74.26120275000001,74.26120275000001,5.6581975830893025,182.8219592498852,5.6581975830893025,182.8219592498852,5.6581975830893025,182.8219592498852,182.8219592498852,182.8219592498852,182.8219592498852,114.21895408297449,108.56075649988519,114.21895408297449,108.56075649988519,114.21895408297449,108.56075649988519,114.21895408297449,108.56075649988519,0,108.56075649988519,114.21895408297449,108.56075649988519,0,0,0,0,0,0,20,,20,114.21895408297449,0.30787384634741527,0.15393692317370763,0.0,0.0,0,0.0,0.0,0.0,114.21895408297448,108.5607564998852,0,108.5607564998852,114.21895408297448,108.5607564998852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.26120275000001,74.26120275000001,74.26120275000001,74.26120275000001,74.26120275000001,74.26120275000001,5.6581975830893025,5.6581975830893025,5.6581975830893025,182.8219592498852,182.8219592498852,182.8219592498852,182.8219592498852,182.8219592498852,182.8219592498852
2012-04-15 11:00:00,68.639764,68.639764,68.639764,68.639764,68.639764,68.639764,7.4410960104775645,200.0955473292943,7.4410960104775645,200.0955473292943,7.4410960104775645,200.0955473292943,200.0955473292943,200.0955473292943,200.0955473292943,138.89687933977189,131.45578332929432,138.89687933977189,131.45578332929432,138.89687933977189,131.45578332929432,138.89687933977189,131.45578332929432,0,131.45578332929432,138.89687933977189,131.45578332929432,0,0,0,0,0,0,20,,20,138.89687933977189,0.3186188541629589,0.15930942708147944,0.0,0.0,0,0.0,0.0,0.0,138.89687933977189,131.45578332929432,0,131.45578332929432,138.89687933977189,131.45578332929432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.639764,68.639764,68.639764,68.639764,68.639764,68.639764,7.4410960104775645,7.4410960104775645,7.4410960104775645,200.0955473292943,200.0955473292943,200.0955473292943,200.0955473292943,200.0955473292943,200.0955473292943
2012-04-15 11:15:00,54.8959335,54.8959335,54.8959335,54.8959335,54.8959335,54.8959335,11.895903988778628,218.43050482223887,11.895903988778628,218.43050482223887,11.895903988778628,218.43050482223887,218.43050482223887,218.43050482223887,218.43050482223887,175.43047531101752,163.5345713222389,175.43047531101752,163.5345713222389,175.43047531101752,163.5345713222389,175.43047531101752,163.5345713222389,0,163.5345713222389,175.43047531101752,163.5345713222389,0,0,0,0,0,0,20,,20,175.43047531101752,0.3104272707981629,0.15521363539908145,0.0,0.0,0,0.0,0.0,0.0,175.43047531101752,163.5345713222389,0,163.5345713222389,175.43047531101752,163.5345713222389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8959335,54.8959335,54.8959335,54.8959335,54.8959335,54.8959335,11.895903988778628,11.895903988778628,11.895903988778628,218.43050482223887,218.43050482223887,218.43050482223887,218.43050482223887,218.43050482223887,218.43050482223887
2012-04-15 11:30:00,22.58305375,22.58305375,22.58305375,22.58305375,22.58305375,22.58305375,8.889631939040312,169.6132559893937,8.889631939040312,169.6132559893937,8.889631939040312,169.6132559893937,169.6132559893937,169.6132559893937,169.6132559893937,155.919834178434,147.0302022393937,155.919834178434,147.0302022393937,155.919834178434,147.0302022393937,155.919834178434,147.0302022393937,0,147.0302022393937,155.919834178434,147.0302022393937,0,0,0,0,0,0,20,,20,155.919834178434,0.43638696404837474,0.21819348202418737,0.0,0.0,0,0.0,0.0,0.0,155.919834178434,147.0302022393937,0,147.0302022393937,155.919834178434,147.0302022393937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.58305375,22.58305375,22.58305375,22.58305375,22.58305375,22.58305375,8.889631939040312,8.889631939040312,8.889631939040312,169.6132559893937,169.6132559893937,169.6132559893937,169.6132559893937,169.6132559893937,169.6132559893937
2012-04-15 11:45:00,36.043226999999995,36.043226999999995,36.043226999999995,36.043226999999995,36.043226999999995,36.043226999999995,18.625666961216446,244.31226230271736,18.625666961216446,244.31226230271736,18.625666961216446,244.31226230271736,244.31226230271736,244.31226230271736,244.31226230271736,226.89470226393382,208.26903530271736,226.89470226393382,208.26903530271736,226.89470226393382,208.26903530271736,226.89470226393382,208.26903530271736,0,208.26903530271736,226.89470226393382,208.26903530271736,0,0,0,0,0,0,20,,20,226.89470226393382,0.48173720255859054,0.24086860127929527,0.0,0.0,0,0.0,0.0,0.0,226.89470226393385,208.26903530271736,0,208.26903530271736,226.89470226393385,208.26903530271736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.043226999999995,36.043226999999995,36.043226999999995,36.043226999999995,36.043226999999995,36.043226999999995,18.625666961216446,18.625666961216446,18.625666961216446,244.31226230271736,244.31226230271736,244.31226230271736,244.31226230271736,244.31226230271736,244.31226230271736
2012-04-15 12:00:00,139.946675,139.946675,139.946675,139.946675,139.946675,139.946675,14.948166759929391,147.63087422979262,14.948166759929391,147.63087422979262,14.948166759929391,147.63087422979262,147.63087422979262,147.63087422979262,147.63087422979262,22.632365989722018,7.684199229792625,22.632365989722018,7.684199229792625,22.632365989722018,7.684199229792625,22.632365989722018,7.684199229792625,0,7.684199229792625,22.632365989722018,7.684199229792625,0,0,0,0,0,0,20,,20,22.632365989722018,0.4290251520745459,0.21451257603727295,0.0,0.0,0,0.0,0.0,0.0,22.632365989722015,7.684199229792625,0,7.684199229792625,22.632365989722015,7.684199229792625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.946675,139.946675,139.946675,139.946675,139.946675,139.946675,14.948166759929391,14.948166759929391,14.948166759929391,147.63087422979262,147.63087422979262,147.63087422979262,147.63087422979262,147.63087422979262,147.63087422979262
2012-04-15 12:15:00,217.21626,217.21626,217.21626,217.21626,217.21626,217.21626,12.164222650555097,134.2422019158332,12.164222650555097,134.2422019158332,12.164222650555097,134.2422019158332,134.2422019158332,134.2422019158332,134.2422019158332,-70.80983543361171,-82.97405808416681,-70.80983543361171,-82.97405808416681,-70.80983543361171,-82.97405808416681,0,0,0,0,0,0,-70.80983543361171,-82.97405808416681,0,-82.97405808416681,-70.80983543361171,-82.97405808416681,20,,20,-70.80983543361171,0.570481143589063,0.2852405717945315,-70.80983543361171,-82.97405808416681,0,-82.97405808416681,-70.80983543361171,-82.97405808416681,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.21626,217.21626,217.21626,217.21626,217.21626,217.21626,12.164222650555097,12.164222650555097,12.164222650555097,134.2422019158332,134.2422019158332,134.2422019158332,134.2422019158332,134.2422019158332,134.2422019158332
