generation,solution,fitness
6,[422.3686861507713],[422.3686861507713]
6,[426.3078847251913],[426.3078847251913]
6,[423.33611494903164],[423.33611494903164]
6,[427.72408798065453],[427.72408798065453]
6,[431.7111893544226],[431.7111893544226]
6,[435.6931208026165],[435.6931208026165]
6,[424.3405583114974],[424.3405583114974]
6,[437.48548220347504],[437.48548220347504]
6,[420.7576187652553],[420.7576187652553]
6,[434.8691308045665],[434.8691308045665]
6,[431.79260622226917],[431.79260622226917]
6,[420.5210009319436],[420.5210009319436]
6,[464.0526414248294],[464.0526414248294]
6,[441.3483812395695],[441.3483812395695]
6,[440.8858082539784],[440.8858082539784]
6,[421.6092309134655],[421.6092309134655]
6,[443.3025306198432],[443.3025306198432]
6,[420.5972186107173],[420.5972186107173]
6,[421.1264778397419],[421.1264778397419]
6,[497.6686227537873],[497.6686227537873]
6,[432.8829518702307],[432.8829518702307]
6,[432.1538261762956],[432.1538261762956]
6,[434.0032383655954],[434.0032383655954]
6,[423.9181113766329],[423.9181113766329]
6,[434.21461593233187],[434.21461593233187]
6,[421.09660878770444],[421.09660878770444]
6,[427.8555909105014],[427.8555909105014]
6,[452.7332590101175],[452.7332590101175]
6,[431.5180712535558],[431.5180712535558]
