Column1;Column2;Column3;Column4;Column5;Column6;;;;;;;;;
Time;Player;Sell;Buy;Total Costs;Total Revenue;;;;;;;;;
2012-04-15 03:15:00;prosumer_s1_0;0.0577081527429776;0.0;-0.2633630175030477;3.572917804980838;;;;;;;;;
2012-04-15 03:15:00;prosumer_s1_1;0.0;-0.981753535133859;-14.271344033851635;0.0;;;;;;;;;
2012-04-15 03:15:00;prosumer_s1_2;0;-0.849110984361491;-1.1319928443714402;0.0;;;;;;;;;
2012-04-15 03:15:00;prosumer_s1_3;0.0;-0.8509021501875584;-7.73660915901597;0.0;;;;;;;;;
2012-04-15 03:15:00;prosumer_s1_4;1.647732379250217;0.0;0.0;11.772087510174853;;;;;;;;;
2012-04-15 03:15:00;prosumer_s1_5;0.0;-4.0;-42.72519272051121;0.0;;;;;;;;;
2012-04-15 03:30:00;prosumer_s1_0;0.4090872288400979;0.0;-0.2633630175030477;3.69537136746532;;;;;;;;;
2012-04-15 03:30:00;prosumer_s1_1;0.0;-0.8315252904720342;-14.769150990098831;0.0;;;;;;;;;
2012-04-15 03:30:00;prosumer_s1_2;0;-0.9801788080732504;-1.7187937927201777;0.0;;;;;;;;;
2012-04-15 03:30:00;prosumer_s1_3;0.0;-0.5;-8.035942782389352;0.0;;;;;;;;;
2012-04-15 03:30:00;prosumer_s1_4;1.890054320143008;0.0;0.0;12.337844318195772;;;;;;;;;
2012-04-15 03:30:00;prosumer_s1_5;0.0;-4.0;-45.119861707498266;0.0;;;;;;;;;
2012-04-15 03:45:00;prosumer_s1_0;0.0;-0.1405989304797232;-0.33737691834686745;3.69537136746532;;;;;;;;;
2012-04-15 03:45:00;prosumer_s1_1;0.0;-0.5680162543047735;-15.068165346611696;0.0;;;;;;;;;
2012-04-15 03:45:00;prosumer_s1_2;0;-1.4401200880123506;-2.4768998823871335;0.0;;;;;;;;;
2012-04-15 03:45:00;prosumer_s1_3;0.0;-0.5;-8.299152113325528;0.0;;;;;;;;;
2012-04-15 03:45:00;prosumer_s1_4;1.7106654803211143;0.0;0.0;12.788107434726705;;;;;;;;;
2012-04-15 03:45:00;prosumer_s1_5;0.0;-4.0;-47.225536354987675;0.0;;;;;;;;;
2012-04-15 04:00:00;prosumer_s1_0;0.4552963150023026;0.0;-0.33737691834686745;3.8247717192874977;;;;;;;;;
2012-04-15 04:00:00;prosumer_s1_1;0.0;-0.9789489255319632;-15.624622015403922;0.0;;;;;;;;;
2012-04-15 04:00:00;prosumer_s1_2;0;-1.5251050917943465;-3.3438040454176856;0.0;;;;;;;;;
2012-04-15 04:00:00;prosumer_s1_3;0.0;-1.1571096858798164;-8.956879380232753;0.0;;;;;;;;;
2012-04-15 04:00:00;prosumer_s1_4;1.4915343248875474;0.0;0.0;13.21201832536136;;;;;;;;;
2012-04-15 04:00:00;prosumer_s1_5;0.0;-4.0;-49.49922665395744;0.0;;;;;;;;;
2012-04-15 04:15:00;prosumer_s1_0;0.0857649314533515;0.0;-0.33737691834686745;3.8488473822450757;;;;;;;;;
2012-04-15 04:15:00;prosumer_s1_1;0.0;-1.395606463557547;-16.408162566737644;0.0;;;;;;;;;
2012-04-15 04:15:00;prosumer_s1_2;0;-1.549036221694447;-4.213485239132166;0.0;;;;;;;;;
2012-04-15 04:15:00;prosumer_s1_3;0.0;-1.56694245901994;-9.836613739673167;0.0;;;;;;;;;
2012-04-15 04:15:00;prosumer_s1_4;1.950963778305553;0.0;0.0;13.759686767147214;;;;;;;;;
2012-04-15 04:15:00;prosumer_s1_5;0.0;-3.368707845108438;-51.39053288616712;0.0;;;;;;;;;
2012-04-15 04:30:00;prosumer_s1_0;0.2643298367686024;0.0;-0.33737691834686745;3.941374197512764;;;;;;;;;
2012-04-15 04:30:00;prosumer_s1_1;0.0;-1.5886973637060722;-17.520387424021376;0.0;;;;;;;;;
2012-04-15 04:30:00;prosumer_s1_2;0;-1.4584923615256913;-5.234555391135922;0.0;;;;;;;;;
2012-04-15 04:30:00;prosumer_s1_3;0.0;-1.689763194860711;-11.019593375179737;0.0;;;;;;;;;
2012-04-15 04:30:00;prosumer_s1_4;1.492956753354648;0.0;0.0;14.282285863068502;;;;;;;;;
2012-04-15 04:30:00;prosumer_s1_5;0.0;-3.939485790007312;-54.14851192022362;0.0;;;;;;;;;
2012-04-15 04:45:00;prosumer_s1_0;0.3317443508207445;0.0;-0.33737691834686745;4.062788242431148;;;;;;;;;
2012-04-15 04:45:00;prosumer_s1_1;0.0;-1.641143942784606;-18.721661380270007;0.0;;;;;;;;;
2012-04-15 04:45:00;prosumer_s1_2;0;-0.9366302598748296;-5.92014396657369;0.0;;;;;;;;;
2012-04-15 04:45:00;prosumer_s1_3;0.0;-2.086639208524109;-12.54695808216221;0.0;;;;;;;;;
2012-04-15 04:45:00;prosumer_s1_4;0.8104992804869935;0.0;0.0;14.578917880475602;;;;;;;;;
2012-04-15 04:45:00;prosumer_s1_5;0.0;-3.306225957780544;-56.56858186839405;0.0;;;;;;;;;
2012-04-15 05:00:00;prosumer_s1_0;0.0;-0.4156786942345154;-0.6001148081510782;4.062788242431148;;;;;;;;;
2012-04-15 05:00:00;prosumer_s1_1;0.0;-1.939845991946344;-19.94777917157926;0.0;;;;;;;;;
2012-04-15 05:00:00;prosumer_s1_2;0;-1.6199030100264946;-6.944035506951105;0.0;;;;;;;;;
2012-04-15 05:00:00;prosumer_s1_3;0.0;-2.1404289423405465;-13.899858270183724;0.0;;;;;;;;;
2012-04-15 05:00:00;prosumer_s1_4;0.2228831015873504;0.0;0.0;14.649356703292728;;;;;;;;;
2012-04-15 05:00:00;prosumer_s1_5;0.0;-3.325693528105274;-58.670651836928286;0.0;;;;;;;;;
2012-04-15 05:15:00;prosumer_s1_0;0.0;-0.3060525119164827;-0.8318562339341394;4.062788242431148;;;;;;;;;
2012-04-15 05:15:00;prosumer_s1_1;0.0;-1.28510265104569;-20.920852448338344;0.0;;;;;;;;;
2012-04-15 05:15:00;prosumer_s1_2;0;-0.9264583374937287;-7.645545109714925;0.0;;;;;;;;;
2012-04-15 05:15:00;prosumer_s1_3;0.0;-2.305546244521425;-15.645606313774287;0.0;;;;;;;;;
2012-04-15 05:15:00;prosumer_s1_4;0.6707193459558949;0.0;0.0;14.903289364323324;;;;;;;;;
2012-04-15 05:15:00;prosumer_s1_5;0.0;-3.525618715048224;-61.34023263101004;0.0;;;;;;;;;
2012-04-15 05:30:00;prosumer_s1_0;0.0;-0.4281750595159797;-1.2073368184665907;4.062788242431148;;;;;;;;;
2012-04-15 05:30:00;prosumer_s1_1;0.0;-1.917516048879304;-22.60238440794723;0.0;;;;;;;;;
2012-04-15 05:30:00;prosumer_s1_2;0;-0.3750481845602795;-7.974437016043423;0.0;;;;;;;;;
2012-04-15 05:30:00;prosumer_s1_3;0.0;-1.6913872670500982;-17.128838616983707;0.0;;;;;;;;;
2012-04-15 05:30:00;prosumer_s1_4;1.1241942763203854;0.0;0.0;15.396210559310699;;;;;;;;;
2012-04-15 05:30:00;prosumer_s1_5;0.0;-3.4050914761998623;-64.32626768712773;0.0;;;;;;;;;
2012-04-15 05:45:00;prosumer_s1_0;0.0;-1.0036219471450227;-2.0917077469273764;4.062788242431148;;;;;;;;;
2012-04-15 05:45:00;prosumer_s1_1;0.0;-1.9243740586675573;-24.298103077522878;0.0;;;;;;;;;
2012-04-15 05:45:00;prosumer_s1_2;0;-0.4933380326254797;-8.40915629973299;0.0;;;;;;;;;
2012-04-15 05:45:00;prosumer_s1_3;0.0;-2.292341478941106;-19.148802576368283;0.0;;;;;;;;;
2012-04-15 05:45:00;prosumer_s1_4;0.9821528792996724;0.0;0.0;15.82893697398683;;;;;;;;;
